R1		Freq_tr(Hz)	V_tr(V)		DC_tr(V)	Freq_sq(Hz)	V_sq(V)		DC_sq(V)	Phase(deg)	t_rise_tr(s)	t_fall_tr(s)	t_rise_sq(s)	t_fall_sq(s)
141		2219.00		1.2000		4.8211		2224.00		8.8300		4.7150		86.60		0.000158		0.000176		0.000022		0.000026
140		2232.00		1.1800		4.8211		2232.00		8.8300		4.7110		86.70		0.000156		0.000179		0.000022		0.000026
139		2237.00		1.1700		4.8218		2236.00		8.8300		4.6980		87.10		0.000155		0.000178		0.000022		0.000027
138		2244.00		1.1700		4.8232		2245.00		8.9000		4.7020		85.30		0.000157		0.000175		0.000022		0.000026
137		2251.00		1.1800		4.8247		2249.00		8.9000		4.7020		84.70		0.000157		0.000177		0.000022		0.000026
136		2257.00		1.1700		4.8254		2255.00		8.9700		4.6980		84.40		0.000154		0.000175		0.000022		0.000026
135		2267.00		1.1600		4.8262		2263.00		8.8300		4.7020		85.40		0.000154		0.000175		0.000022		0.000026
134		2270.00		1.1600		4.8276		2271.00		8.9700		4.6980		85.70		0.000154		0.000174		0.000022		0.000026
133		2280.00		1.1600		4.8306		2279.00		8.8300		4.7060		84.50		0.000155		0.000176		0.000022		0.000026
132		2282.00		1.1500		4.8298		2281.00		8.8300		4.6980		84.50		0.000154		0.000172		0.000022		0.000026
131		2293.00		1.1500		4.8320		2288.00		8.9000		4.7110		84.20		0.000151		0.000172		0.000022		0.000026
130		2295.00		1.1500		4.8313		2299.00		8.9000		4.7020		84.70		0.000154		0.000172		0.000022		0.000026
129		2311.00		1.1300		4.8342		2305.00		8.8300		4.7150		84.10		0.000150		0.000173		0.000022		0.000026
128		2315.00		1.1200		4.8335		2315.00		8.8300		4.6980		84.20		0.000150		0.000168		0.000022		0.000026
127		2322.00		1.1300		4.8349		2323.00		8.8300		4.7060		84.70		0.000148		0.000170		0.000022		0.000026
126		2334.00		1.1200		4.8364		2327.00		8.8300		4.7060		84.90		0.000148		0.000170		0.000022		0.000026
125		2349.00		1.1200		4.8371		2339.00		8.9000		4.7020		85.60		0.000150		0.000167		0.000022		0.000026
124		2336.00		1.1200		4.8371		2346.00		8.8300		4.6890		85.70		0.000145		0.000170		0.000022		0.000026
123		2360.00		1.1100		4.8393		2354.00		8.8300		4.7280		84.40		0.000147		0.000167		0.000022		0.000026
122		2352.00		1.1100		4.8379		2362.00		8.9000		4.6980		85.80		0.000148		0.000169		0.000022		0.000026
121		2370.00		1.0900		4.8415		2371.00		8.9000		4.7230		84.60		0.000146		0.000162		0.000022		0.000027
120		2373.00		1.1000		4.8408		2380.00		8.8300		4.7110		86.10		0.000144		0.000166		0.000022		0.000026
119		2395.00		1.1000		4.8430		2388.00		8.8300		4.7190		84.70		0.000144		0.000163		0.000022		0.000026
118		2389.00		1.0900		4.8423		2399.00		8.8300		4.7020		82.90		0.000144		0.000163		0.000022		0.000027
117		2397.00		1.0900		4.8437		2407.00		8.8300		4.7230		85.10		0.000141		0.000159		0.000022		0.000026
116		2414.00		1.0800		4.8452		2417.00		8.8300		4.7230		85.90		0.000140		0.000163		0.000022		0.000026
115		2424.00		1.0800		4.8459		2427.00		8.8300		4.7110		84.70		0.000138		0.000160		0.000022		0.000026
114		2437.00		1.0800		4.8452		2438.00		8.8300		4.7150		84.60		0.000141		0.000157		0.000022		0.000026
113		2450.00		1.0800		4.8466		2447.00		8.9000		4.7110		84.60		0.000141		0.000157		0.000022		0.000026
112		2451.00		1.0500		4.8474		2455.00		8.9000		4.6980		84.70		0.000137		0.000158		0.000022		0.000026
111		2462.00		1.0600		4.8481		2467.00		8.8300		4.7150		84.80		0.000138		0.000157		0.000022		0.000026
110		2475.00		1.0600		4.8481		2476.00		8.8300		4.7190		85.10		0.000139		0.000158		0.000022		0.000026
109		2486.00		1.0400		4.8488		2489.00		8.8300		4.7150		84.90		0.000139		0.000160		0.000022		0.000026
108		2504.00		1.0400		4.8503		2499.00		8.9000		4.7150		85.60		0.000139		0.000158		0.000022		0.000026
107		2504.50		1.0500		4.8496		2511.00		8.9000		4.7022		84.20		0.000138		0.000157		0.000022		0.000026
106		2518.10		1.0400		4.8503		2523.20		8.9000		4.7191		85.50		0.000137		0.000158		0.000022		0.000026
105		2530.40		1.0400		4.8510		2531.90		8.9000		4.7191		85.50		0.000136		0.000157		0.000022		0.000026
104		2550.00		1.0200		4.8510		2546.30		8.8300		4.7191		86.00		0.000138		0.000154		0.000022		0.000026
103		2569.30		1.0200		4.8518		2558.30		8.8300		4.7064		85.50		0.000138		0.000155		0.000022		0.000026
102		2566.20		1.0200		4.8510		2571.50		8.9000		4.6979		84.90		0.000134		0.000150		0.000022		0.000026
101		2578.90		1.0200		4.8518		2578.40		8.9000		4.7149		85.70		0.000135		0.000152		0.000022		0.000026
100		2598.70		1.0200		4.8525		2594.90		8.8300		4.7191		85.40		0.000134		0.000149		0.000022		0.000026
99		2614.00		0.9900		4.8518		2609.10		8.8300		4.7064		85.90		0.000132		0.000145		0.000022		0.000026
98		2634.30		0.9900		4.8532		2622.10		8.9000		4.7064		85.10		0.000129		0.000147		0.000022		0.000027
97		2622.20		0.9800		4.8525		2636.60		8.9000		4.6979		85.00		0.000130		0.000148		0.000022		0.000026
96		2649.40		0.9800		4.8547		2646.60		8.8300		4.7319		83.20		0.000127		0.000143		0.000022		0.000026
95		2655.60		0.9800		4.8540		2662.90		8.8300		4.7107		85.60		0.000130		0.000144		0.000022		0.000026
94		2668.00		0.9800		4.8547		2676.60		8.8300		4.7234		83.70		0.000129		0.000144		0.000022		0.000026
93		2710.30		0.9600		4.8554		2690.50		8.9000		4.7276		85.60		0.000124		0.000143		0.000022		0.000026
92		2697.40		0.9600		4.8532		2708.50		8.8300		4.6937		84.40		0.000122		0.000140		0.000022		0.000026
91		2721.50		0.9600		4.8547		2718.60		8.8300		4.7276		86.30		0.000125		0.000141		0.000022		0.000026
