Frequency (Hz),Amplitude
16810.607929436,-135.9999918079999
16810.989399162998,-135.99999180799364
16811.37086889,-135.99999180799844
16811.752338617,-135.99999180799998
16812.133808344,-135.9999917048583
16812.515278070998,1.2335410892779718e+20
16812.896747798,-135.99999180799387
16813.278217525,-135.9999918079999
16813.659687252,-135.99999180799352
16814.041156978998,-135.99999180799844
16814.422626706,-135.99999180799998
16814.804096433,-135.99999180758343
16815.18556616,1.2335410892779718e+20
16815.567035886997,-135.99999180799387
16815.948505614,-135.9999918079999
16816.329975341,-135.99999180789519
16816.711445068,-135.99999180799844
16817.092914794997,-135.99999180799998
16817.474384522,-135.9999913838097
16817.855854249,1.2335410892779718e+20
16818.237323975998,-135.99999180799387
16818.618793703,-135.9999918079999
16819.00026343,-135.9999917006679
16819.381733157,-135.99999180799844
16819.763202883998,-135.99999180799998
16820.144672611,-135.9999918013355
16820.526142338,1.2335410892779718e+20
16820.907612065,-135.99999180799387
16821.289081791998,-135.9999918079999
16821.670551519,-135.9999918079934
16822.052021246,-135.99999180799844
16822.433490973,-135.99999180799998
16822.814960699998,-135.99999180635194
16823.196430427,1.2335410892779718e+20
16823.577900154,-135.99999180799387
16823.959369881,-135.9999918079999
16824.340839607998,-135.99999180636843
16824.722309335,-135.99999180799844
16825.103779062,-135.99999180799998
16825.485248789,-135.9999917042626
16825.866718515997,1.2335410892779718e+20
16826.248188243,-135.99999180799387
16826.62965797,-135.9999918079999
16827.011127697,-135.9999917029962
16827.392597423997,-135.99999180799844
16827.774067151,-135.99999180799998
16828.155536878,-135.99999180633392
16828.537006604998,1.2335410892779718e+20
16828.918476332,-135.99999180799387
16829.299946059,-135.9999918079999
16829.681415786,-135.99999180799364
16830.062885512998,-135.99999180799844
16830.44435524,-135.99999180799998
16830.825824967,-135.9999917054358
16831.207294694,1.2335410892779718e+20
16831.588764420998,-135.99999180799387
16831.970234148,-135.9999918079999
16832.351703875,-135.9999918013645
16832.733173602,-135.99999180799844
16833.114643328998,-135.99999180799998
16833.496113056,-135.99999180789985
16833.877582783,1.2335410892779718e+20
16834.25905251,-135.99999180799387
16834.640522236998,-135.9999918079999
16835.021991964,-135.99999138798478
16835.403461691,-135.99999180799844
16835.784931418,-135.99999180799998
16836.166401144998,-135.99999180634293
16836.547870872,1.2335410892779718e+20
16836.929340599,-135.99999180799387
16837.310810326,-135.9999918079999
16837.692280052997,-135.99999178116695
16838.07374978,-135.99999180799844
16838.455219507,-135.99999180799998
16838.836689234,-135.99999180635194
16839.218158961,1.2335410892779718e+20
16839.599628688,-135.99999180799387
16839.981098415,-135.9999918079999
16840.362568141998,-135.99999180799836
16840.744037869,-135.99999180799844
16841.125507596,-135.99999180799998
16841.506977323,-135.9999918078953
16841.888447049998,1.2335410892779718e+20
16842.269916777,-135.99999180799387
16842.651386504,-135.9999918079999
16843.032856231,-135.99999180636843
16843.414325957998,-135.99999180799844
16843.795795685,-135.99999180799998
16844.177265412,-135.99999170428077
16844.558735139,1.2335410892779718e+20
16844.940204865998,-135.99999180799387
16845.321674593,-135.9999918079999
16845.70314432,-135.99999180799838
16846.084614047,-135.99999180799844
16846.466083773998,-135.99999180799998
16846.847553501,-135.99999180789757
16847.229023228,1.2335410892779718e+20
16847.610492955,-135.99999180799387
16847.991962681997,-135.9999918079999
16848.373432409,-135.99999138798478
16848.754902136,-135.99999180799844
16849.136371863,-135.99999180799998
16849.51784159,-135.99999180758576
16849.899311317,1.2335410892779718e+20
16850.280781044,-135.99999180799387
16850.662250770998,-135.9999918079999
16851.043720498,-135.99999138798478
16851.425190225,-135.99999180799844
16851.806659952,-135.99999180799998
16852.188129678998,-135.9999917820668
16852.569599406,1.2335410892779718e+20
16852.951069133,-135.99999180799387
16853.33253886,-135.9999918079999
16853.714008586998,-135.99999180789519
16854.095478314,-135.99999180799844
16854.476948041,-135.99999180799998
16854.858417768,-135.99999180799364
16855.239887494998,1.2335410892779718e+20
16855.621357222,-135.99999180799387
16856.002826949,-135.9999918079999
16856.384296676,-135.99999180797465
16856.765766402998,-135.99999180799844
16857.14723613,-135.99999180799998
16857.528705857,-135.99999178235953
16857.910175584,1.2335410892779718e+20
16858.291645310997,-135.99999180799387
16858.673115038,-135.9999918079999
16859.054584765,-135.99999178204007
16859.436054492,-135.99999180799844
16859.817524219,-135.99999180799998
16860.198993946,-135.99999180759482
16860.580463673,1.2335410892779718e+20
16860.961933399998,-135.99999180799387
16861.343403127,-135.9999918079999
16861.724872854,-135.9999917029962
16862.106342581,-135.99999180799844
16862.487812307998,-135.99999180799998
16862.869282035,-135.99999180789814
16863.250751762,1.2335410892779718e+20
16863.632221489,-135.99999180799387
16864.013691215998,-135.9999918079999
16864.395160943,-135.99999170474243
16864.77663067,-135.99999180799844
16865.158100397,-135.99999180799998
16865.539570123998,-135.99999180797482
16865.921039851,1.2335410892779718e+20
16866.302509578,-135.99999180799387
16866.683979305,-135.9999918079999
16867.065449031998,-135.99999180758982
16867.446918759,-135.99999180799844
16867.828388486,-135.99999180799998
16868.209858213,-135.99999180799367
16868.591327939997,1.2335410892779718e+20
16868.972797667,-135.99999180799387
16869.354267394,-135.9999918079999
16869.735737121,-135.9999917816035
16870.117206848,-135.99999180799844
16870.498676575,-135.99999180799998
16870.880146302,-135.99999180797383
16871.261616028998,1.2335410892779718e+20
16871.643085756,-135.99999180799387
16872.024555483,-135.9999918079999
16872.40602521,-135.99999180759664
16872.787494936998,-135.99999180799844
16873.168964664,-135.99999180799998
16873.550434391,-135.99999180126218
16873.931904118,1.2335410892779718e+20
16874.313373844998,-135.99999180799387
16874.694843572,-135.9999918079999
16875.076313299,-135.99999180789519
16875.457783026,-135.99999180799844
16875.839252752998,-135.99999180799998
16876.22072248,-135.99999180799836
16876.602192207,1.2335410892779718e+20
16876.983661934,-135.99999180799387
16877.365131660998,-135.9999918079999
16877.746601388,-135.99999180799838
16878.128071115,-135.99999180799844
16878.509540842,-135.99999180799998
16878.891010568997,-135.99999170020624
16879.272480296,1.2335410892779718e+20
16879.653950023,-135.99999180799387
16880.03541975,-135.9999918079999
16880.416889477,-135.9999917006679
16880.798359204,-135.99999180799844
16881.179828931,-135.99999180799998
16881.561298657998,-135.99999180636996
16881.942768385,1.2335410892779718e+20
16882.324238112,-135.99999180799387
16882.705707839,-135.9999918079999
16883.087177565998,-135.99999180631386
16883.468647293,-135.99999180799844
16883.85011702,-135.99999180799998
16884.231586747,-135.99999180797383
16884.613056473998,1.2335410892779718e+20
16884.994526201,-135.99999180799387
16885.375995928,-135.9999918079999
16885.757465655,-135.9999917006679
16886.138935381998,-135.99999180799844
16886.520405109,-135.99999180799998
16886.901874836,-135.9999918079984
16887.283344563,1.2335410892779718e+20
16887.664814289998,-135.99999180799387
16888.046284017,-135.9999918079999
16888.427753744,-135.99999180797465
16888.809223471,-135.99999180799844
16889.190693197997,-135.99999180799998
16889.572162925,-135.99999180636996
16889.953632652,1.2335410892779718e+20
16890.335102379,-135.99999180799387
16890.716572105997,-135.9999918079999
16891.098041833,-135.9999918079984
16891.47951156,-135.99999180799844
16891.860981286998,-135.99999180799998
16892.242451014,-135.99999180635194
16892.623920741,1.2335410892779718e+20
16893.005390468,-135.99999180799387
16893.386860194998,-135.9999918079999
16893.768329922,-135.9999917006679
16894.149799649,-135.99999180799844
16894.531269376,-135.99999180799998
16894.912739102998,-135.9999918079984
16895.29420883,1.2335410892779718e+20
16895.675678557,-135.99999180799387
16896.057148284,-135.9999918079999
16896.438618010998,-135.99999170474243
16896.820087738,-135.99999180799844
16897.201557465,-135.99999180799998
16897.583027192,-135.99999180799838
16897.964496918998,1.2335410892779718e+20
16898.345966646,-135.99999180799387
16898.727436373,-135.9999918079999
16899.1089061,-135.99999180799838
16899.490375826997,-135.99999180799844
16899.871845554,-135.99999180799998
16900.253315281,-135.99999180631562
16900.634785008,1.2335410892779718e+20
16901.016254734997,-135.99999180799387
16901.397724462,-135.9999918079999
16901.779194189,-135.99999178204007
16902.160663915998,-135.99999180799844
16902.542133643,-135.99999180799998
16902.92360337,-135.999991807897
16903.305073097,1.2335410892779718e+20
16903.686542823998,-135.99999180799387
16904.068012551,-135.9999918079999
16904.449482278,-135.99999138099986
16904.830952005,-135.99999180799844
16905.212421731998,-135.99999180799998
16905.593891459,-135.99999180797482
16905.975361186,1.2335410892779718e+20
16906.356830913,-135.99999180799387
16906.738300639998,-135.9999918079999
16907.119770367,-135.9999918079738
16907.501240094,-135.99999180799844
16907.882709821,-135.99999180799998
16908.264179547998,-135.99999178104815
16908.645649275,1.2335410892779718e+20
16909.027119002,-135.99999180799387
16909.408588729,-135.9999918079999
16909.790058455997,-135.99999180789916
16910.171528183,-135.99999180799844
16910.55299791,-135.99999180799998
16910.934467637,-135.99999180789757
16911.315937363997,1.2335410892779718e+20
16911.697407091,-135.99999180799387
16912.078876818,-135.9999918079999
16912.460346544998,-135.9999913949697
16912.841816272,-135.99999180799844
16913.223285999,-135.99999180799998
16913.604755726,-135.99999180636996
16913.986225452998,1.2335410892779718e+20
16914.36769518,-135.99999180799387
16914.749164907,-135.9999918079999
16915.130634634,-135.99999180636843
16915.512104360998,-135.99999180799844
16915.893574088,-135.99999180799998
16916.275043815,-135.9999918079984
16916.656513542,1.2335410892779718e+20
16917.037983268998,-135.99999180799387
16917.419452996,-135.9999918079999
16917.800922723,-135.99999180147364
16918.18239245,-135.99999180799844
16918.563862176998,-135.99999180799998
16918.945331904,-135.99999180759482
16919.326801631,1.2335410892779718e+20
16919.708271358,-135.99999180799387
16920.089741084998,-135.9999918079999
16920.471210812,-135.99999180797465
16920.852680539,-135.99999180799844
16921.234150266,-135.99999180799998
16921.615619992997,-135.99999180799844
16921.99708972,1.2335410892779718e+20
16922.378559447,-135.99999180799387
16922.760029174,-135.9999918079999
16923.141498901,-135.9999918079738
16923.522968628,-135.99999180799844
16923.904438355,-135.99999180799998
16924.285908081998,-135.99999170368727
16924.667377809,1.2335410892779718e+20
16925.048847536,-135.99999180799387
16925.430317263,-135.9999918079999
16925.811786989998,-135.99999180147364
16926.193256717,-135.99999180799844
16926.574726444,-135.99999180799998
16926.956196171,-135.99999180799358
16927.337665897998,1.2335410892779718e+20
16927.719135625,-135.99999180799387
16928.100605352,-135.9999918079999
16928.482075079,-135.99999180631386
16928.863544805998,-135.99999180799844
16929.245014533,-135.99999180799998
16929.62648426,-135.99999180758343
16930.007953987,1.2335410892779718e+20
16930.389423713998,-135.99999180799387
16930.770893441,-135.9999918079999
16931.152363168,-135.99999170474243
16931.533832895,-135.99999180799844
16931.915302621997,-135.99999180799998
16932.296772349,-135.9999918079937
16932.678242076,1.2335410892779718e+20
16933.059711803,-135.99999180799387
16933.44118153,-135.9999918079999
16933.822651257,-135.9999918063957
16934.204120984,-135.99999180799844
16934.585590710998,-135.99999180799998
16934.967060438,-135.99999180758118
16935.348530165,1.2335410892779718e+20
16935.729999892,-135.99999180799387
16936.111469618998,-135.9999918079999
16936.492939346,-135.99999180799838
16936.874409073,-135.99999180799844
16937.2558788,-135.99999180799998
16937.637348526998,-135.9999918079935
16938.018818254,1.2335410892779718e+20
16938.400287981,-135.99999180799387
16938.781757708,-135.9999918079999
16939.163227434998,-135.99999178204007
16939.544697162,-135.99999180799844
16939.926166889,-135.99999180799998
16940.307636616,-135.99999180758576
16940.689106342998,1.2335410892779718e+20
16941.07057607,-135.99999180799387
16941.452045797,-135.9999918079999
16941.833515524,-135.99999180799838
16942.214985250997,-135.99999180799844
16942.596454978,-135.99999180799998
16942.977924705,-135.99999137911686
16943.359394432,1.2335410892779718e+20
16943.740864159,-135.99999180799387
16944.122333886,-135.9999918079999
16944.503803613,-135.9999918079738
16944.885273339998,-135.99999180799844
16945.266743067,-135.99999180799998
16945.648212794,-135.99999180129828
16946.029682521,1.2335410892779718e+20
16946.411152247998,-135.99999180799387
16946.792621975,-135.9999918079999
16947.174091702,-135.9999918079984
16947.555561429,-135.99999180799844
16947.937031155998,-135.99999180799998
16948.318500883,-135.99999180151684
16948.69997061,1.2335410892779718e+20
16949.081440337,-135.99999180799387
16949.462910063998,-135.9999918079999
16949.844379791,-135.99999180789519
16950.225849518,-135.99999180799844
16950.607319245,-135.99999180799998
16950.988788971998,-135.9999918078953
16951.370258699,1.2335410892779718e+20
16951.751728426,-135.99999180799387
16952.133198153,-135.9999918079999
16952.514667879997,-135.9999918063957
16952.896137607,-135.99999180799844
16953.277607334,-135.99999180799998
16953.659077061,-135.99999180799844
16954.040546788,1.2335410892779718e+20
16954.422016515,-135.99999180799387
16954.803486242,-135.9999918079999
16955.184955968998,-135.9999918079738
16955.566425696,-135.99999180799844
16955.947895423,-135.99999180799998
16956.32936515,-135.99999180155294
16956.710834876998,1.2335410892779718e+20
16957.092304604,-135.99999180799387
16957.473774331,-135.9999918079999
16957.855244058,-135.99999180789916
16958.236713784998,-135.99999180799844
16958.618183512,-135.99999180799998
16958.999653239,-135.9999918079937
16959.381122966,1.2335410892779718e+20
16959.762592692998,-135.99999180799387
16960.14406242,-135.9999918079999
16960.525532147,-135.99999180799844
16960.907001874,-135.99999180799844
16961.288471600998,-135.99999180799998
16961.669941328,-135.9999918079984
16962.051411055,1.2335410892779718e+20
16962.432880782,-135.99999180799387
16962.814350508997,-135.9999918079999
16963.195820236,-135.9999918013645
16963.577289963,-135.99999180799844
16963.95875969,-135.99999180799998
16964.340229417,-135.99999180789814
16964.721699144,1.2335410892779718e+20
16965.103168871,-135.99999180799387
16965.484638597998,-135.9999918079999
16965.866108325,-135.99999138798478
16966.247578052,-135.99999180799844
16966.629047779,-135.99999180799998
16967.010517505998,-135.99999180155294
16967.391987233,1.2335410892779718e+20
16967.77345696,-135.99999180799387
16968.154926687,-135.9999918079999
16968.536396413998,-135.99999178116695
16968.917866141,-135.99999180799844
16969.299335868,-135.99999180799998
16969.680805595,-135.9999918013355
16970.062275321998,1.2335410892779718e+20
16970.443745049,-135.99999180799387
16970.825214776,-135.9999918079999
16971.206684503,-135.99999180789746
16971.588154229998,-135.99999180799844
16971.969623957,-135.99999180799998
16972.351093684,-135.99999180126218
16972.732563411,1.2335410892779718e+20
16973.114033137997,-135.99999180799387
16973.495502865,-135.9999918079999
16973.876972592,-135.99999180799836
16974.258442319,-135.99999180799844
16974.639912045997,-135.99999180799998
16975.021381773,-135.99999180158903
16975.4028515,1.2335410892779718e+20
16975.784321226998,-135.99999180799387
16976.165790954,-135.9999918079999
16976.547260681,-135.99999180799364
16976.928730408,-135.99999180799844
16977.310200134998,-135.99999180799998
16977.691669862,-135.9999918014448
16978.073139589,1.2335410892779718e+20
16978.454609316,-135.99999180799387
16978.836079042998,-135.9999918079999
16979.21754877,-135.99999180758982
16979.599018497,-135.99999180799844
16979.980488224,-135.99999180799998
16980.361957950998,-135.9999918078987
16980.743427678,1.2335410892779718e+20
16981.124897405,-135.99999180799387
16981.506367132,-135.9999918079999
16981.887836858998,-135.99999180636843
16982.269306586,-135.99999180799844
16982.650776313,-135.99999180799998
16983.03224604,-135.99999180158903
16983.413715766997,1.2335410892779718e+20
16983.795185494,-135.99999180799387
16984.176655221,-135.9999918079999
16984.558124948,-135.99999180759664
16984.939594674997,-135.99999180799844
16985.321064402,-135.99999180799998
16985.702534129,-135.99999180799844
16986.084003855998,1.2335410892779718e+20
16986.465473583,-135.99999180799387
16986.84694331,-135.9999918079999
16987.228413037,-135.99999138798478
16987.609882763998,-135.99999180799844
16987.991352491,-135.99999180799998
16988.372822218,-135.99999180758343
16988.754291945,1.2335410892779718e+20
16989.135761671998,-135.99999180799387
16989.517231399,-135.9999918079999
16989.898701126,-135.99999178116695
16990.280170853,-135.99999180799844
16990.661640579998,-135.99999180799998
16991.043110307,-135.99999180797468
16991.424580034,1.2335410892779718e+20
16991.806049761,-135.99999180799387
16992.187519487998,-135.9999918079999
16992.568989215,-135.99999180789519
16992.950458942,-135.99999180799844
16993.331928669,-135.99999180799998
16993.713398395998,-135.99999180133437
16994.094868123,1.2335410892779718e+20
16994.47633785,-135.99999180799387
16994.857807577,-135.9999918079999
16995.239277303997,-135.99999180758982
16995.620747031,-135.99999180799844
16996.002216758,-135.99999180799998
16996.383686484998,-135.99999180797425
16996.765156212,1.2335410892779718e+20
16997.146625939,-135.99999180799387
16997.528095666,-135.9999918079999
16997.909565392998,-135.99999178204007
16998.29103512,-135.99999180799844
16998.672504847,-135.99999180799998
16999.053974574,-135.9999918079984
16999.435444300998,1.2335410892779718e+20
16999.816914028,-135.99999180799387
17000.198383755,-135.9999918079999
17000.579853482,-135.99999180789916
17000.961323208998,-135.99999180799844
17001.342792936,-135.99999180799998
17001.724262663,-135.99999180797425
17002.10573239,1.2335410892779718e+20
17002.487202116998,-135.99999180799387
17002.868671844,-135.9999918079999
17003.250141571,-135.99999180789746
17003.631611298,-135.99999180799844
17004.013081024998,-135.99999180799998
17004.394550752,-135.99999180799352
17004.776020479,1.2335410892779718e+20
17005.157490206,-135.99999180799387
17005.538959932997,-135.9999918079999
17005.92042966,-135.99999180797465
17006.301899387,-135.99999180799844
17006.683369114,-135.99999180799998
17007.064838841,-135.99999180789757
17007.446308568,1.2335410892779718e+20
17007.827778295,-135.99999180799387
17008.209248021998,-135.9999918079999
17008.590717749,-135.99999180125536
17008.972187476,-135.99999180799844
17009.353657203,-135.99999180799998
17009.735126929998,-135.99999178104815
17010.116596657,1.2335410892779718e+20
17010.498066384,-135.99999180799387
17010.879536111,-135.9999918079999
17011.261005837998,-135.99999180147364
17011.642475565,-135.99999180799844
17012.023945292,-135.99999180799998
17012.405415019,-135.99999180799375
17012.786884745998,1.2335410892779718e+20
17013.168354473,-135.99999180799387
17013.5498242,-135.9999918079999
17013.931293927,-135.99999180797423
17014.312763653998,-135.99999180799844
17014.694233381,-135.99999180799998
17015.075703108,-135.99999178163364
17015.457172835,1.2335410892779718e+20
17015.838642561997,-135.99999180799387
17016.220112289,-135.9999918079999
17016.601582016,-135.99999180799838
17016.983051743,-135.99999180799844
17017.36452147,-135.99999180799998
17017.745991197,-135.99999137680683
17018.127460924,1.2335410892779718e+20
17018.508930650998,-135.99999180799387
17018.890400378,-135.9999918079999
17019.271870105,-135.9999917029962
17019.653339832,-135.99999180799844
17020.034809558998,-135.99999180799998
17020.416279286,-135.99999180797383
17020.797749013,1.2335410892779718e+20
17021.17921874,-135.99999180799387
17021.560688466998,-135.9999918079999
17021.942158194,-135.99999180634114
17022.323627921,-135.99999180799844
17022.705097648,-135.99999180799998
17023.086567374998,-135.99999180637928
17023.468037102,1.2335410892779718e+20
17023.849506829,-135.99999180799387
17024.230976556,-135.9999918079999
17024.612446282998,-135.99999180797423
17024.99391601,-135.99999180799844
17025.375385737,-135.99999180799998
17025.756855464,-135.9999918063976
17026.138325190997,1.2335410892779718e+20
17026.519794918,-135.99999180799387
17026.901264645,-135.9999918079999
17027.282734372,-135.99999180759664
17027.664204099,-135.99999180799844
17028.045673826,-135.99999180799998
17028.427143553,-135.99999180632466
17028.808613279998,1.2335410892779718e+20
17029.190083007,-135.99999180799387
17029.571552734,-135.9999918079999
17029.953022461,-135.99999180799844
17030.334492187998,-135.99999180799844
17030.715961915,-135.99999180799998
17031.097431642,-135.99999180759252
17031.478901369,1.2335410892779718e+20
17031.860371095998,-135.99999180799387
17032.241840823,-135.9999918079999
17032.62331055,-135.9999917006679
17033.004780277,-135.99999180799844
17033.386250003998,-135.99999180799998
17033.767719731,-135.99999180799375
17034.149189458,1.2335410892779718e+20
17034.530659185,-135.99999180799387
17034.912128911998,-135.9999918079999
17035.293598639,-135.99999180797423
17035.675068366,-135.99999180799844
17036.056538093,-135.99999180799998
17036.438007819997,-135.99999178221117
17036.819477547,1.2335410892779718e+20
17037.200947274,-135.99999180799387
17037.582417001,-135.9999918079999
17037.963886728,-135.99999180125536
17038.345356455,-135.99999180799844
17038.726826182,-135.99999180799998
17039.108295908998,-135.99999180799838
17039.489765636,1.2335410892779718e+20
17039.871235363,-135.99999180799387
17040.25270509,-135.9999918079999
17040.634174816998,-135.9999917816035
17041.015644544,-135.99999180799844
17041.397114271,-135.99999180799998
17041.778583998,-135.9999918063702
17042.160053724998,1.2335410892779718e+20
17042.541523452,-135.99999180797553
17042.922993179,-135.9999918079999
17043.304462906,-135.9999918079738
17043.685932632998,-135.99999180799844
17044.06740236,-135.99999180799998
17044.448872087,-135.9999918063976
17044.830341814,1.2335410892779718e+20
17045.211811540998,-135.99999180799387
17045.593281268,-135.9999918079999
17045.974750995,-135.9999918079984
17046.356220722,-135.99999180799844
17046.737690448997,-135.99999180799998
17047.119160176,-135.9999918079937
17047.500629903,1.2335410892779718e+20
17047.88209963,-135.99999180799387
17048.263569356997,-135.9999918079999
17048.645039084,-135.99999180631386
17049.026508811,-135.99999180799844
17049.407978537998,-135.99999180799998
17049.789448265,-135.9999918079984
17050.170917992,1.2335410892779718e+20
17050.552387719,-135.99999180799387
17050.933857445998,-135.9999918079999
17051.315327173,-135.9999918079738
17051.6967969,-135.99999180799844
17052.078266627,-135.99999180799998
17052.459736353998,-135.99999139772518
17052.841206081,1.2335410892779718e+20
17053.222675808,-135.99999180799387
17053.604145535,-135.9999918079999
17053.985615261998,-135.99999170474243
17054.367084989,-135.99999180799844
17054.748554716,-135.99999180799998
17055.130024443,-135.99999178177802
17055.511494169998,1.2335410892779718e+20
17055.892963897,-135.99999180799387
17056.274433624,-135.9999918079999
17056.655903351,-135.9999917006679
17057.037373077997,-135.99999180799844
17057.418842805,-135.99999180799998
17057.800312532,-135.9999918079937
17058.181782259,1.2335410892779718e+20
17058.563251985997,-135.99999180799387
17058.944721713,-135.9999918079999
17059.32619144,-135.9999917816035
17059.707661166998,-135.99999180799844
17060.089130894,-135.99999180799998
17060.470600621,-135.99999178163364
17060.852070348,1.2335410892779718e+20
17061.233540074998,-135.99999180799387
17061.615009802,-135.9999918079999
17061.996479529,-135.99999180797465
17062.377949256,-135.99999180799844
17062.759418982998,-135.99999180799998
17063.14088871,-135.9999918079984
17063.522358437,1.2335410892779718e+20
17063.903828164,-135.99999180799387
17064.285297890998,-135.9999918079999
17064.666767618,-135.9999918013645
17065.048237345,-135.99999180799844
17065.429707072,-135.99999180799998
17065.811176798998,-135.99999180151684
17066.192646526,1.2335410892779718e+20
17066.574116253,-135.99999180799387
17066.95558598,-135.9999918079999
17067.337055706997,-135.99999180797423
17067.718525434,-135.99999180799844
17068.099995161,-135.99999180799998
17068.481464888,-135.999991807897
17068.862934614997,1.2335410892779718e+20
17069.244404342,-135.99999180799387
17069.625874069,-135.9999918079999
17070.007343795998,-135.99999180634114
17070.388813523,-135.99999180799844
17070.77028325,-135.99999180799998
17071.151752977,-135.9999918079984
17071.533222703998,1.2335410892779718e+20
17071.914692431,-135.99999180799387
17072.296162158,-135.9999918079999
17072.677631885,-135.99999178116695
17073.059101611998,-135.99999180799844
17073.440571339,-135.99999180799998
17073.822041066,-135.99999180799838
17074.203510793,1.2335410892779718e+20
17074.584980519998,-135.99999180799387
17074.966450247,-135.9999918079999
17075.347919974,-135.99999180758982
17075.729389701,-135.99999180799844
17076.110859427998,-135.99999180799998
17076.492329155,-135.9999918079934
17076.873798882,1.2335410892779718e+20
17077.255268609,-135.99999180799387
17077.636738335998,-135.9999918079999
17078.018208063,-135.99999180799836
17078.39967779,-135.99999180799844
17078.781147517,-135.99999180799998
17079.162617243997,-135.99999170018805
17079.544086971,1.2335410892779718e+20
17079.925556698,-135.99999180799387
17080.307026425,-135.9999918079999
17080.688496152,-135.9999917029962
17081.069965879,-135.99999180799844
17081.451435606,-135.99999180799998
17081.832905332998,-135.9999918079934
17082.21437506,1.2335410892779718e+20
17082.595844787,-135.99999180799387
17082.977314514,-135.9999918079999
17083.358784240998,-135.99999180636843
17083.740253968,-135.99999180799844
17084.121723695,-135.99999180799998
17084.503193422,-135.99999180637928
17084.884663148998,1.2335410892779718e+20
17085.266132876,-135.99999180799387
17085.647602603,-135.9999918079999
17086.02907233,-135.9999913949697
17086.410542056998,-135.99999180799844
17086.792011784,-135.99999180799998
17087.173481511,-135.99999180631562
17087.554951238,1.2335410892779718e+20
17087.936420964998,-135.99999180799387
17088.317890692,-135.9999918079999
17088.699360419,-135.9999918079984
17089.080830146,-135.99999180799844
17089.462299872997,-135.99999180799998
17089.8437696,-135.99999180126218
17090.225239327,1.2335410892779718e+20
17090.606709054,-135.99999180799387
17090.988178781,-135.9999918079999
17091.369648508,-135.99999138099986
17091.751118235,-135.99999180799844
17092.132587961998,-135.99999180799998
17092.514057689,-135.99999178163364
17092.895527416,1.2335410892779718e+20
17093.276997143,-135.99999180799387
17093.658466869998,-135.9999918079999
17094.039936597,-135.99999170474243
17094.421406324,-135.99999180799844
17094.802876051,-135.99999180799998
17095.184345777998,-135.99999180799375
17095.565815505,1.2335410892779718e+20
17095.947285232,-135.99999180799387
17096.328754959,-135.9999918079999
17096.710224685998,-135.99999180789916
17097.091694413,-135.99999180799844
17097.47316414,-135.99999180799998
17097.854633867,-135.99999180797397
17098.236103593998,1.2335410892779718e+20
17098.617573321,-135.99999180799387
17098.999043048,-135.9999918079999
17099.380512775,-135.9999918013645
17099.761982501997,-135.99999180799844
17100.143452229,-135.99999180799998
17100.524921956,-135.99999178235953
17100.906391683,1.2335410892779718e+20
17101.28786141,-135.99999180799387
17101.669331137,-135.9999918079999
17102.050800864,-135.99999180789916
17102.432270590998,-135.99999180799844
17102.813740318,-135.99999180799998
17103.195210045,-135.99999180799364
17103.576679772,1.2335410892779718e+20
17103.958149498998,-135.99999180799387
17104.339619226,-135.9999918079999
17104.721088953,-135.99999170474243
17105.10255868,-135.99999180799844
17105.484028406998,-135.99999180799998
17105.865498134,-135.99999180636098
17106.246967861,1.2335410892779718e+20
17106.628437588,-135.99999180799387
17107.009907314998,-135.9999918079999
17107.391377042,-135.99999178116695
17107.772846769,-135.99999180799844
17108.154316496,-135.99999180799998
17108.535786222998,-135.99999180799352
17108.91725595,1.2335410892779718e+20
17109.298725677,-135.99999180799387
17109.680195404,-135.9999918079999
17110.061665130997,-135.9999918013645
17110.443134858,-135.99999180799844
17110.824604585,-135.99999180799998
17111.206074312,-135.9999917820668
17111.587544039,1.2335410892779718e+20
17111.969013766,-135.99999180799387
17112.350483493,-135.9999918079999
17112.731953219998,-135.99999180799364
17113.113422947,-135.99999180799844
17113.494892674,-135.99999180799998
17113.876362401,-135.99999180789473
17114.257832127998,1.2335410892779718e+20
17114.639301855,-135.99999180799387
17115.020771582,-135.9999918079999
17115.402241309,-135.9999918079738
17115.783711035998,-135.99999180799844
17116.165180763,-135.99999180799998
17116.54665049,-135.99999180789985
17116.928120217,1.2335410892779718e+20
17117.309589943998,-135.99999180799387
17117.691059671,-135.9999918079999
17118.072529398,-135.999991807583
17118.453999125,-135.99999180799844
17118.835468851998,-135.99999180799998
17119.216938579,-135.99999180799364
17119.598408306,1.2335410892779718e+20
17119.979878033,-135.99999180799387
17120.361347759997,-135.9999918079999
17120.742817487,-135.99999180789916
17121.124287214,-135.99999180799844
17121.505756941,-135.99999180799998
17121.887226668,-135.99999180758567
17122.268696395,1.2335410892779718e+20
17122.650166122,-135.99999180799387
17123.031635848998,-135.9999918079999
17123.413105576,-135.9999918063957
17123.794575303,-135.99999180799844
17124.17604503,-135.99999180799998
17124.557514756998,-135.99999180799347
17124.938984484,1.2335410892779718e+20
17125.320454211,-135.99999180799387
17125.701923938,-135.9999918079999
17126.083393664998,-135.99999180125536
17126.464863392,-135.99999180799844
17126.846333119,-135.99999180799998
17127.227802846,-135.9999918014448
17127.609272572998,1.2335410892779718e+20
17127.9907423,-135.99999180799387
17128.372212027,-135.9999918079999
17128.753681754,-135.99999180799364
17129.135151480998,-135.99999180799844
17129.516621208,-135.99999180799998
17129.898090935,-135.99999180637025
17130.279560662,1.2335410892779718e+20
