Frequency(Hz)	Amplitude
3.748245243556599598e+04	-1.051699897599999787e+02
3.748283390529299504e+04	-1.051699897599986286e+02
3.748321537502000137e+04	1.048509875360427868e+20
3.748359684474700043e+04	-1.051699897599948059e+02
3.748397831447399949e+04	-1.051699897599999218e+02
3.748435978420099855e+04	-1.051699897596494253e+02
3.748474125392799760e+04	-1.051699897599986855e+02
3.748512272365499666e+04	-1.051699897599999787e+02
3.748550419338199572e+04	-1.051699897544275899e+02
3.748588566310899478e+04	1.048509875360427868e+20
3.748626713283600111e+04	-1.051699897599948059e+02
3.748664860256300017e+04	-1.051699897599999218e+02
3.748703007228999923e+04	-1.051699897543289097e+02
3.748741154201699828e+04	-1.051699897599986855e+02
3.748779301174399734e+04	-1.051699897599999787e+02
3.748817448147099640e+04	-1.051699897596555786e+02
3.748855595119799546e+04	1.048509875360427868e+20
3.748893742092499451e+04	-1.051699897599948059e+02
3.748931889065200085e+04	-1.051699897599999218e+02
3.748970036037899990e+04	-1.051699897599147846e+02
3.749008183010599896e+04	-1.051699897599986855e+02
3.749046329983299802e+04	-1.051699897599999787e+02
3.749084476955999708e+04	-1.051699897596478337e+02
3.749122623928699613e+04	1.048509875360427868e+20
3.749160770901399519e+04	-1.051699897599948059e+02
3.749198917874100152e+04	-1.051699897599999218e+02
3.749237064846800058e+04	-1.051699897374393089e+02
3.749275211819499964e+04	-1.051699897599986855e+02
3.749313358792199870e+04	-1.051699897599999787e+02
3.749351505764899775e+04	-1.051699896713400619e+02
3.749389652737599681e+04	1.048509875360427868e+20
3.749427799710299587e+04	-1.051699897599948059e+02
3.749465946682999493e+04	-1.051699897599999218e+02
3.749504093655700126e+04	-1.051699897599776108e+02
3.749542240628400032e+04	-1.051699897599986855e+02
3.749580387601099937e+04	-1.051699897599999787e+02
3.749618534573799843e+04	-1.051699897599776392e+02
3.749656681546499749e+04	1.048509875360427868e+20
3.749694828519199655e+04	-1.051699897599948059e+02
3.749732975491899560e+04	-1.051699897599999218e+02
3.749771122464599466e+04	-1.051699897542979869e+02
3.749809269437300100e+04	-1.051699897599986855e+02
3.749847416410000005e+04	-1.051699897599999787e+02
3.749885563382699911e+04	-1.051699893954339018e+02
3.749923710355399817e+04	1.048509875360427868e+20
3.749961857328099723e+04	-1.051699897599948059e+02
3.750000004300799628e+04	-1.051699897599999218e+02
3.750038151273499534e+04	-1.051699893990289496e+02
3.750076298246200167e+04	-1.051699897599986855e+02
3.750114445218900073e+04	-1.051699897599999787e+02
3.750152592191599979e+04	-1.051699897585837107e+02
3.750190739164299885e+04	1.048509875360427868e+20
3.750228886136999790e+04	-1.051699897599948059e+02
3.750267033109699696e+04	-1.051699897599999218e+02
3.750305180082399602e+04	-1.051699897599986429e+02
3.750343327055099508e+04	-1.051699897599986855e+02
3.750381474027800141e+04	-1.051699897599999787e+02
3.750419621000500047e+04	-1.051699897599782361e+02
3.750457767973199952e+04	1.048509875360427868e+20
3.750495914945899858e+04	-1.051699897599948059e+02
3.750534061918599764e+04	-1.051699897599999218e+02
3.750572208891299670e+04	-1.051699897596513580e+02
3.750610355863999575e+04	-1.051699897599986855e+02
3.750648502836699481e+04	-1.051699897599999787e+02
3.750686649809400114e+04	-1.051699896688661795e+02
3.750724796782100020e+04	1.048509875360427868e+20
3.750762943754799926e+04	-1.051699897599948059e+02
3.750801090727499832e+04	-1.051699897599999218e+02
3.750839237700199737e+04	-1.051699893950708287e+02
3.750877384672899643e+04	-1.051699897599986855e+02
3.750915531645599549e+04	-1.051699897599999787e+02
3.750953678618299455e+04	-1.051699897544271067e+02
3.750991825591000088e+04	1.048509875360427868e+20
3.751029972563699994e+04	-1.051699897599948059e+02
3.751068119536399900e+04	-1.051699897599999218e+02
3.751106266509099805e+04	-1.051699897586208863e+02
3.751144413481799711e+04	-1.051699897599986855e+02
3.751182560454499617e+04	-1.051699897599999787e+02
3.751220707427199522e+04	-1.051699897599986144e+02
3.751258854399900156e+04	1.048509875360427868e+20
3.751297001372600062e+04	-1.051699897599948059e+02
3.751335148345299967e+04	-1.051699897599999218e+02
3.751373295317999873e+04	-1.051699896712415381e+02
3.751411442290699779e+04	-1.051699897599986855e+02
3.751449589263399685e+04	-1.051699897599999787e+02
3.751487736236099590e+04	-1.051699894073393153e+02
3.751525883208799496e+04	1.048509875360427868e+20
3.751564030181500129e+04	-1.051699897599948059e+02
3.751602177154200035e+04	-1.051699897599999218e+02
3.751640324126899941e+04	-1.051699897599946780e+02
3.751678471099599847e+04	-1.051699897599986855e+02
3.751716618072299752e+04	-1.051699897599999787e+02
3.751754765044999658e+04	-1.051699897599776392e+02
3.751792912017699564e+04	1.048509875360427868e+20
3.751831058990399470e+04	-1.051699897599948059e+02
3.751869205963100103e+04	-1.051699897599999218e+02
3.751907352935800009e+04	-1.051699897596494253e+02
3.751945499908499914e+04	-1.051699897599986855e+02
3.751983646881199820e+04	-1.051699897599999787e+02
3.752021793853899726e+04	-1.051699897544275899e+02
3.752059940826599632e+04	1.048509875360427868e+20
3.752098087799299537e+04	-1.051699897599948059e+02
3.752136234772000171e+04	-1.051699897599999218e+02
3.752174381744700077e+04	-1.051699897586208863e+02
3.752212528717399982e+04	-1.051699897599986855e+02
3.752250675690099888e+04	-1.051699897599999787e+02
3.752288822662799794e+04	-1.051699897585835828e+02
3.752326969635499700e+04	1.048509875360427868e+20
3.752365116608199605e+04	-1.051699897599948059e+02
3.752403263580899511e+04	-1.051699897599999218e+02
3.752441410553600144e+04	-1.051699897599785771e+02
3.752479557526300050e+04	-1.051699897599986855e+02
3.752517704498999956e+04	-1.051699897599999787e+02
3.752555851471699862e+04	-1.051699897599777529e+02
3.752593998444399767e+04	1.048509875360427868e+20
3.752632145417099673e+04	-1.051699897599948059e+02
3.752670292389799579e+04	-1.051699897599999218e+02
3.752708439362499485e+04	-1.051699896722310683e+02
3.752746586335200118e+04	-1.051699897599986855e+02
3.752784733307900024e+04	-1.051699897599999787e+02
3.752822880280599929e+04	-1.051699897599119709e+02
3.752861027253299835e+04	1.048509875360427868e+20
3.752899174225999741e+04	-1.051699897599948059e+02
3.752937321198699647e+04	-1.051699897599999218e+02
3.752975468171399552e+04	-1.051699897373156176e+02
3.753013615144099458e+04	-1.051699897599986855e+02
3.753051762116800091e+04	-1.051699897599999787e+02
3.753089909089499997e+04	-1.051699897586376693e+02
3.753128056062199903e+04	1.048509875360427868e+20
3.753166203034899809e+04	-1.051699897599948059e+02
3.753204350007599714e+04	-1.051699897599999218e+02
3.753242496980299620e+04	-1.051699897543907554e+02
3.753280643952999526e+04	-1.051699897599986855e+02
3.753318790925700159e+04	-1.051699897599999787e+02
3.753356937898400065e+04	-1.051699897599945643e+02
3.753395084871099971e+04	1.048509875360427868e+20
3.753433231843799877e+04	-1.051699897599948059e+02
3.753471378816499782e+04	-1.051699897599999218e+02
3.753509525789199688e+04	-1.051699896712415381e+02
3.753547672761899594e+04	-1.051699897599986855e+02
3.753585819734599499e+04	-1.051699897599999787e+02
3.753623966707300133e+04	-1.051699897596498090e+02
3.753662113680000039e+04	1.048509875360427868e+20
3.753700260652699944e+04	-1.051699897599948059e+02
3.753738407625399850e+04	-1.051699897599999218e+02
3.753776554598099756e+04	-1.051699897599777387e+02
3.753814701570799662e+04	-1.051699897599986855e+02
3.753852848543499567e+04	-1.051699897599999787e+02
3.753890995516199473e+04	-1.051699897599986429e+02
3.753929142488900106e+04	1.048509875360427868e+20
3.753967289461600012e+04	-1.051699897599948059e+02
3.754005436434299918e+04	-1.051699897599999218e+02
3.754043583406999824e+04	-1.051699893970498891e+02
3.754081730379699729e+04	-1.051699897599986855e+02
3.754119877352399635e+04	-1.051699897599999787e+02
3.754158024325099541e+04	-1.051699897596420783e+02
3.754196171297799447e+04	1.048509875360427868e+20
3.754234318270500080e+04	-1.051699897599948059e+02
3.754272465243199986e+04	-1.051699897599999218e+02
3.754310612215899891e+04	-1.051699897375630002e+02
3.754348759188599797e+04	-1.051699897599986855e+02
3.754386906161299703e+04	-1.051699897599999787e+02
3.754425053133999609e+04	-1.051699897545200031e+02
3.754463200106699514e+04	1.048509875360427868e+20
3.754501347079400148e+04	-1.051699897599948059e+02
3.754539494052100054e+04	-1.051699897599999218e+02
3.754577641024799959e+04	-1.051699897599782219e+02
3.754615787997499865e+04	-1.051699897599986855e+02
3.754653934970199771e+04	-1.051699897599999787e+02
3.754692081942899677e+04	-1.051699896713439131e+02
3.754730228915599582e+04	1.048509875360427868e+20
3.754768375888299488e+04	-1.051699897599948059e+02
3.754806522861000121e+04	-1.051699897599999218e+02
3.754844669833700027e+04	-1.051699897585667713e+02
3.754882816806399933e+04	-1.051699897599986855e+02
3.754920963779099839e+04	-1.051699897599999787e+02
3.754959110751799744e+04	-1.051699897599134204e+02
3.754997257724499650e+04	1.048509875360427868e+20
3.755035404697199556e+04	-1.051699897599948059e+02
3.755073551669899462e+04	-1.051699897599999218e+02
3.755111698642600095e+04	-1.051699897599986144e+02
3.755149845615300001e+04	-1.051699897599986855e+02
3.755187992587999906e+04	-1.051699897599999787e+02
3.755226139560699812e+04	-1.051699896703447052e+02
3.755264286533399718e+04	1.048509875360427868e+20
3.755302433506099624e+04	-1.051699897599948059e+02
3.755340580478799529e+04	-1.051699897599999218e+02
3.755378727451500163e+04	-1.051699897599944364e+02
3.755416874424200068e+04	-1.051699897599986855e+02
3.755455021396899974e+04	-1.051699897599999787e+02
3.755493168369599880e+04	-1.051699897378359765e+02
3.755531315342299786e+04	1.048509875360427868e+20
3.755569462314999691e+04	-1.051699897599948059e+02
3.755607609287699597e+04	-1.051699897599999218e+02
3.755645756260399503e+04	-1.051699897599114024e+02
3.755683903233100136e+04	-1.051699897599986855e+02
3.755722050205800042e+04	-1.051699897599999787e+02
3.755760197178499948e+04	-1.051699897596516990e+02
3.755798344151199854e+04	1.048509875360427868e+20
3.755836491123899759e+04	-1.051699897599948059e+02
3.755874638096599665e+04	-1.051699897599999218e+02
3.755912785069299571e+04	-1.051699897599986429e+02
3.755950932041999476e+04	-1.051699897599986855e+02
3.755989079014700110e+04	-1.051699897599999787e+02
3.756027225987400016e+04	-1.051699897596459152e+02
3.756065372960099921e+04	1.048509875360427868e+20
3.756103519932799827e+04	-1.051699897599948059e+02
3.756141666905499733e+04	-1.051699897599999218e+02
3.756179813878199639e+04	-1.051699897599133351e+02
3.756217960850899544e+04	-1.051699897599986855e+02
3.756256107823599450e+04	-1.051699897599999787e+02
3.756294254796300083e+04	-1.051699897382046487e+02
3.756332401768999989e+04	1.048509875360427868e+20
3.756370548741699895e+04	-1.051699897599948059e+02
3.756408695714399801e+04	-1.051699897599999218e+02
3.756446842687099706e+04	-1.051699897596474926e+02
3.756484989659799612e+04	-1.051699897599986855e+02
3.756523136632499518e+04	-1.051699897599999787e+02
3.756561283605200151e+04	-1.051699894112509526e+02
3.756599430577900057e+04	1.048509875360427868e+20
3.756637577550599963e+04	-1.051699897599948059e+02
3.756675724523299868e+04	-1.051699897599999218e+02
3.756713871495999774e+04	-1.051699897599114024e+02
3.756752018468699680e+04	-1.051699897599986855e+02
3.756790165441399586e+04	-1.051699897599999787e+02
3.756828312414099491e+04	-1.051699897596459152e+02
3.756866459386800125e+04	1.048509875360427868e+20
3.756904606359500031e+04	-1.051699897599948059e+02
3.756942753332199936e+04	-1.051699897599999218e+02
3.756980900304899842e+04	-1.051699897599986429e+02
3.757019047277599748e+04	-1.051699897599986855e+02
3.757057194250299654e+04	-1.051699897599999787e+02
3.757095341222999559e+04	-1.051699897599986713e+02
3.757133488195699465e+04	1.048509875360427868e+20
3.757171635168400098e+04	-1.051699897599948059e+02
3.757209782141100004e+04	-1.051699897599999218e+02
3.757247929113799910e+04	-1.051699897599133351e+02
3.757286076086499816e+04	-1.051699897599986855e+02
3.757324223059199721e+04	-1.051699897599999787e+02
3.757362370031899627e+04	-1.051699897380819237e+02
3.757400517004599533e+04	1.048509875360427868e+20
3.757438663977300166e+04	-1.051699897599948059e+02
3.757476810950000072e+04	-1.051699897599999218e+02
3.757514957922699978e+04	-1.051699897596494253e+02
3.757553104895399883e+04	-1.051699897599986855e+02
3.757591251868099789e+04	-1.051699897599999787e+02
3.757629398840799695e+04	-1.051699897599945643e+02
3.757667545813499601e+04	1.048509875360427868e+20
3.757705692786199506e+04	-1.051699897599948059e+02
3.757743839758900140e+04	-1.051699897599999218e+02
3.757781986731600045e+04	-1.051699897599986571e+02
3.757820133704299951e+04	-1.051699897599986855e+02
3.757858280676999857e+04	-1.051699897599999787e+02
3.757896427649699763e+04	-1.051699897543035434e+02
3.757934574622399668e+04	1.048509875360427868e+20
3.757972721595099574e+04	-1.051699897599948059e+02
3.758010868567799480e+04	-1.051699897599999218e+02
3.758049015540500113e+04	-1.051699897596552233e+02
3.758087162513200019e+04	-1.051699897599986855e+02
3.758125309485899925e+04	-1.051699897599999787e+02
3.758163456458599831e+04	-1.051699897599986429e+02
3.758201603431299736e+04	1.048509875360427868e+20
3.758239750403999642e+04	-1.051699897599948059e+02
3.758277897376699548e+04	-1.051699897599999218e+02
3.758316044349399453e+04	-1.051699894089242520e+02
3.758354191322100087e+04	-1.051699897599986855e+02
3.758392338294799993e+04	-1.051699897599999787e+02
3.758430485267499898e+04	-1.051699896698422236e+02
3.758468632240199804e+04	1.048509875360427868e+20
3.758506779212899710e+04	-1.051699897599948059e+02
3.758544926185599616e+04	-1.051699897599999218e+02
3.758583073158299521e+04	-1.051699897599787050e+02
3.758621220131000155e+04	-1.051699897599986855e+02
3.758659367103700060e+04	-1.051699897599999787e+02
3.758697514076399966e+04	-1.051699897599105356e+02
3.758735661049099872e+04	1.048509875360427868e+20
3.758773808021799778e+04	-1.051699897599948059e+02
3.758811954994499683e+04	-1.051699897599999218e+02
3.758850101967199589e+04	-1.051699897599944364e+02
3.758888248939899495e+04	-1.051699897599986855e+02
3.758926395912600128e+04	-1.051699897599999787e+02
3.758964542885300034e+04	-1.051699897596478905e+02
3.759002689857999940e+04	1.048509875360427868e+20
3.759040836830699845e+04	-1.051699897599948059e+02
3.759078983803399751e+04	-1.051699897599999218e+02
3.759117130776099657e+04	-1.051699896717363032e+02
3.759155277748799563e+04	-1.051699897599986855e+02
3.759193424721499468e+04	-1.051699897599999787e+02
3.759231571694200102e+04	-1.051699897543971503e+02
3.759269718666900008e+04	1.048509875360427868e+20
3.759307865639599913e+04	-1.051699897599948059e+02
3.759346012612299819e+04	-1.051699897599999218e+02
3.759384159584999725e+04	-1.051699897599986144e+02
3.759422306557699631e+04	-1.051699897599986855e+02
3.759460453530399536e+04	-1.051699897599999787e+02
3.759498600503100170e+04	-1.051699897599946212e+02
3.759536747475800075e+04	1.048509875360427868e+20
3.759574894448499981e+04	-1.051699897599948059e+02
3.759613041421199887e+04	-1.051699897599999218e+02
3.759651188393899793e+04	-1.051699897585667713e+02
3.759689335366599698e+04	-1.051699897599986855e+02
3.759727482339299604e+04	-1.051699897599999787e+02
3.759765629311999510e+04	-1.051699897543961839e+02
3.759803776284700143e+04	1.048509875360427868e+20
3.759841923257400049e+04	-1.051699897599948059e+02
3.759880070230099955e+04	-1.051699897599999218e+02
3.759918217202799860e+04	-1.051699896682729474e+02
3.759956364175499766e+04	-1.051699897599986855e+02
3.759994511148199672e+04	-1.051699897599999787e+02
3.760032658120899578e+04	-1.051699897596575397e+02
3.760070805093599483e+04	1.048509875360427868e+20
3.760108952066300117e+04	-1.051699897599948059e+02
3.760147099039000022e+04	-1.051699897599999218e+02
3.760185246011699928e+04	-1.051699897543907554e+02
3.760223392984399834e+04	-1.051699897599986855e+02
3.760261539957099740e+04	-1.051699897599999787e+02
3.760299686929799645e+04	-1.051699897599946780e+02
3.760337833902499551e+04	1.048509875360427868e+20
3.760375980875199457e+04	-1.051699897599948059e+02
3.760414127847900090e+04	-1.051699897599999218e+02
3.760452274820599996e+04	-1.051699897599946780e+02
3.760490421793299902e+04	-1.051699897599986855e+02
3.760528568765999808e+04	-1.051699897599999787e+02
3.760566715738699713e+04	-1.051699896718270821e+02
3.760604862711399619e+04	1.048509875360427868e+20
3.760643009684099525e+04	-1.051699897599948059e+02
3.760681156656800158e+04	-1.051699897599999218e+02
3.760719303629500064e+04	-1.051699897596455600e+02
3.760757450602199970e+04	-1.051699897599986855e+02
3.760795597574899875e+04	-1.051699897599999787e+02
3.760833744547599781e+04	-1.051699897599946496e+02
3.760871891520299687e+04	1.048509875360427868e+20
3.760910038492999593e+04	-1.051699897599948059e+02
3.760948185465699498e+04	-1.051699897599999218e+02
3.760986332438400132e+04	-1.051699897599986571e+02
3.761024479411100037e+04	-1.051699897599986855e+02
3.761062626383799943e+04	-1.051699897599999787e+02
3.761100773356499849e+04	-1.051699897585914982e+02
3.761138920329199755e+04	1.048509875360427868e+20
3.761177067301899660e+04	-1.051699897599948059e+02
3.761215214274599566e+04	-1.051699897599999218e+02
3.761253361247299472e+04	-1.051699897599946780e+02
3.761291508220000105e+04	-1.051699897599986855e+02
3.761329655192700011e+04	-1.051699897599999787e+02
3.761367802165399917e+04	-1.051699897599779945e+02
3.761405949138099822e+04	1.048509875360427868e+20
3.761444096110799728e+04	-1.051699897599948059e+02
3.761482243083499634e+04	-1.051699897599999218e+02
3.761520390056199540e+04	-1.051699897543907554e+02
3.761558537028900173e+04	-1.051699897599986855e+02
3.761596684001600079e+04	-1.051699897599999787e+02
3.761634830974299985e+04	-1.051699897596478905e+02
3.761672977946999890e+04	1.048509875360427868e+20
3.761711124919699796e+04	-1.051699897599948059e+02
3.761749271892399702e+04	-1.051699897599999218e+02
3.761787418865099608e+04	-1.051699897599944933e+02
3.761825565837799513e+04	-1.051699897599986855e+02
3.761863712810500147e+04	-1.051699897599999787e+02
3.761901859783200052e+04	-1.051699894093183048e+02
3.761940006755899958e+04	1.048509875360427868e+20
3.761978153728599864e+04	-1.051699897599948059e+02
3.762016300701299770e+04	-1.051699897599999218e+02
3.762054447673999675e+04	-1.051699896707467730e+02
3.762092594646699581e+04	-1.051699897599986855e+02
3.762130741619399487e+04	-1.051699897599999787e+02
3.762168888592100120e+04	-1.051699897599945359e+02
3.762207035564800026e+04	1.048509875360427868e+20
3.762245182537499932e+04	-1.051699897599948059e+02
3.762283329510199837e+04	-1.051699897599999218e+02
3.762321476482899743e+04	-1.051699897586286170e+02
3.762359623455599649e+04	-1.051699897599986855e+02
3.762397770428299555e+04	-1.051699897599999787e+02
3.762435917400999460e+04	-1.051699897599781224e+02
3.762474064373700094e+04	1.048509875360427868e+20
3.762512211346399999e+04	-1.051699897599948059e+02
3.762550358319099905e+04	-1.051699897599999218e+02
3.762588505291799811e+04	-1.051699897596513580e+02
3.762626652264499717e+04	-1.051699897599986855e+02
3.762664799237199622e+04	-1.051699897599999787e+02
3.762702946209899528e+04	-1.051699897596478621e+02
3.762741093182600162e+04	1.048509875360427868e+20
3.762779240155300067e+04	-1.051699897599948059e+02
3.762817387127999973e+04	-1.051699897599999218e+02
3.762855534100699879e+04	-1.051699897599778524e+02
3.762893681073399785e+04	-1.051699897599986855e+02
3.762931828046099690e+04	-1.051699897599999787e+02
3.762969975018799596e+04	-1.051699894112664140e+02
3.763008121991499502e+04	1.048509875360427868e+20
3.763046268964200135e+04	-1.051699897599948059e+02
3.763084415936900041e+04	-1.051699897599999218e+02
3.763122562909599947e+04	-1.051699897596590887e+02
3.763160709882299852e+04	-1.051699897599986855e+02
3.763198856854999758e+04	-1.051699897599999787e+02
3.763237003827699664e+04	-1.051699896718348128e+02
3.763275150800399570e+04	1.048509875360427868e+20
3.763313297773099475e+04	-1.051699897599948059e+02
3.763351444745800109e+04	-1.051699897599999218e+02
3.763389591718500014e+04	-1.051699897544526010e+02
3.763427738691199920e+04	-1.051699897599986855e+02
3.763465885663899826e+04	-1.051699897599999787e+02
3.763504032636599732e+04	-1.051699897599110187e+02
3.763542179609299637e+04	1.048509875360427868e+20
3.763580326581999543e+04	-1.051699897599948059e+02
3.763618473554699449e+04	-1.051699897599999218e+02
3.763656620527400082e+04	-1.051699896707467730e+02
3.763694767500099988e+04	-1.051699897599986855e+02
3.763732914472799894e+04	-1.051699897599999787e+02
3.763771061445499799e+04	-1.051699897544280731e+02
3.763809208418199705e+04	1.048509875360427868e+20
3.763847355390899611e+04	-1.051699897599948059e+02
3.763885502363599517e+04	-1.051699897599999218e+02
3.763923649336300150e+04	-1.051699897380577653e+02
3.763961796309000056e+04	-1.051699897599986855e+02
3.763999943281699962e+04	-1.051699897599999787e+02
3.764038090254399867e+04	-1.051699897585760937e+02
3.764076237227099773e+04	1.048509875360427868e+20
3.764114384199799679e+04	-1.051699897599948059e+02
3.764152531172499584e+04	-1.051699897599999218e+02
3.764190678145199490e+04	-1.051699897599944649e+02
3.764228825117900124e+04	-1.051699897599986855e+02
3.764266972090600029e+04	-1.051699897599999787e+02
3.764305119063299935e+04	-1.051699897599114877e+02
3.764343266035999841e+04	1.048509875360427868e+20
3.764381413008699747e+04	-1.051699897599948059e+02
3.764419559981399652e+04	-1.051699897599999218e+02
3.764457706954099558e+04	-1.051699897599776108e+02
3.764495853926799464e+04	-1.051699897599986855e+02
3.764534000899500097e+04	-1.051699897599999787e+02
3.764572147872200003e+04	-1.051699897374634531e+02
3.764610294844899909e+04	1.048509875360427868e+20
3.764648441817599814e+04	-1.051699897599948059e+02
3.764686588790299720e+04	-1.051699897599999218e+02
3.764724735762999626e+04	-1.051699897380577653e+02
3.764762882735699532e+04	-1.051699897599986855e+02
3.764801029708400165e+04	-1.051699897599999787e+02
3.764839176681100071e+04	-1.051699897599986571e+02
3.764877323653799976e+04	1.048509875360427868e+20
3.764915470626499882e+04	-1.051699897599948059e+02
3.764953617599199788e+04	-1.051699897599999218e+02
3.764991764571899694e+04	-1.051699897545144466e+02
3.765029911544599599e+04	-1.051699897599986855e+02
3.765068058517299505e+04	-1.051699897599999787e+02
3.765106205490000139e+04	-1.051699897599134204e+02
3.765144352462700044e+04	1.048509875360427868e+20
3.765182499435399950e+04	-1.051699897599948059e+02
3.765220646408099856e+04	-1.051699897599999218e+02
3.765258793380799762e+04	-1.051699897585899635e+02
3.765296940353499667e+04	-1.051699897599986855e+02
3.765335087326199573e+04	-1.051699897599999787e+02
3.765373234298899479e+04	-1.051699897585758521e+02
3.765411381271600112e+04	1.048509875360427868e+20
3.765449528244300018e+04	-1.051699897599948059e+02
3.765487675216999924e+04	-1.051699897599999218e+02
3.765525822189699829e+04	-1.051699897586131556e+02
3.765563969162399735e+04	-1.051699897599986855e+02
3.765602116135099641e+04	-1.051699897599999787e+02
3.765640263107799547e+04	-1.051699897545511675e+02
3.765678410080499452e+04	1.048509875360427868e+20
3.765716557053200086e+04	-1.051699897599948059e+02
3.765754704025899991e+04	-1.051699897599999218e+02
3.765792850998599897e+04	-1.051699897543289097e+02
3.765830997971299803e+04	-1.051699897599986855e+02
3.765869144943999709e+04	-1.051699897599999787e+02
3.765907291916699614e+04	-1.051699897599946496e+02
3.765945438889399520e+04	1.048509875360427868e+20
3.765983585862100153e+04	-1.051699897599948059e+02
3.766021732834800059e+04	-1.051699897599999218e+02
3.766059879807499965e+04	-1.051699897596416946e+02
3.766098026780199871e+04	-1.051699897599986855e+02
3.766136173752899776e+04	-1.051699897599999787e+02
3.766174320725599682e+04	-1.051699893974592328e+02
3.766212467698299588e+04	1.048509875360427868e+20
3.766250614670999494e+04	-1.051699897599948059e+02
3.766288761643700127e+04	-1.051699897599999218e+02
3.766326908616400033e+04	-1.051699897596436273e+02
3.766365055589099939e+04	-1.051699897599986855e+02
3.766403202561799844e+04	-1.051699897599999787e+02
3.766441349534499750e+04	-1.051699897599781224e+02
3.766479496507199656e+04	1.048509875360427868e+20
3.766517643479899561e+04	-1.051699897599948059e+02
3.766555790452599467e+04	-1.051699897599999218e+02
3.766593937425300101e+04	-1.051699896692624776e+02
3.766632084398000006e+04	-1.051699897599986855e+02
3.766670231370699912e+04	-1.051699897599999787e+02
3.766708378343399818e+04	-1.051699897599124540e+02
3.766746525316099724e+04	1.048509875360427868e+20
3.766784672288799629e+04	-1.051699897599948059e+02
3.766822819261499535e+04	-1.051699897599999218e+02
3.766860966234200168e+04	-1.051699897376866915e+02
3.766899113206900074e+04	-1.051699897599986855e+02
3.766937260179599980e+04	-1.051699897599999787e+02
3.766975407152299886e+04	-1.051699896683714286e+02
3.767013554124999791e+04	1.048509875360427868e+20
3.767051701097699697e+04	-1.051699897599948059e+02
3.767089848070399603e+04	-1.051699897599999218e+02
3.767127995043099509e+04	-1.051699897378103827e+02
3.767166142015800142e+04	-1.051699897599986855e+02
3.767204288988500048e+04	-1.051699897599999787e+02
3.767242435961199953e+04	-1.051699897599124682e+02
3.767280582933899859e+04	1.048509875360427868e+20
3.767318729906599765e+04	-1.051699897599792024e+02
3.767356876879299671e+04	-1.051699897599999218e+02
3.767395023851999576e+04	-1.051699894069451915e+02
3.767433170824699482e+04	-1.051699897599986855e+02
3.767471317797400116e+04	-1.051699897599999787e+02
3.767509464770100021e+04	-1.051699897372151185e+02
3.767547611742799927e+04	1.048509875360427868e+20
3.767585758715499833e+04	-1.051699897599948059e+02
3.767623905688199739e+04	-1.051699897599999218e+02
3.767662052660899644e+04	-1.051699897599946780e+02
3.767700199633599550e+04	-1.051699897599986855e+02
3.767738346606299456e+04	-1.051699897599999787e+02
3.767776493579000089e+04	-1.051699896728243004e+02
3.767814640551699995e+04	1.048509875360427868e+20
3.767852787524399901e+04	-1.051699897599948059e+02
3.767890934497099806e+04	-1.051699897599999218e+02
3.767929081469799712e+04	-1.051699897599118856e+02
3.767967228442499618e+04	-1.051699897599986855e+02
3.768005375415199524e+04	-1.051699897599999787e+02
3.768043522387900157e+04	-1.051699897596556070e+02
3.768081669360600063e+04	1.048509875360427868e+20
3.768119816333299968e+04	-1.051699897599948059e+02
3.768157963305999874e+04	-1.051699897599999218e+02
3.768196110278699780e+04	-1.051699897596532907e+02
3.768234257251399686e+04	-1.051699897599986855e+02
3.768272404224099591e+04	-1.051699897599999787e+02
3.768310551196799497e+04	-1.051699897586069312e+02
3.768348698169500130e+04	1.048509875360427868e+20
3.768386845142200036e+04	-1.051699897599948059e+02
3.768424992114899942e+04	-1.051699897599999218e+02
3.768463139087599848e+04	-1.051699893950708287e+02
3.768501286060299753e+04	-1.051699897599986855e+02
3.768539433032999659e+04	-1.051699897599999787e+02
3.768577580005699565e+04	-1.051699897599944791e+02
3.768615726978399471e+04	1.048509875360427868e+20
3.768653873951100104e+04	-1.051699897599948059e+02
3.768692020923800010e+04	-1.051699897599999218e+02
3.768730167896499916e+04	-1.051699897381814566e+02
3.768768314869199821e+04	-1.051699897599986855e+02
3.768806461841899727e+04	-1.051699897599999787e+02
3.768844608814599633e+04	-1.051699897599134204e+02
3.768882755787299538e+04	1.048509875360427868e+20
3.768920902760000172e+04	-1.051699897599948059e+02
3.768959049732700078e+04	-1.051699897599999218e+02
3.768997196705399983e+04	-1.051699897599138183e+02
3.769035343678099889e+04	-1.051699897599986855e+02
3.769073490650799795e+04	-1.051699897599999787e+02
3.769111637623499701e+04	-1.051699897544890803e+02
3.769149784596199606e+04	1.048509875360427868e+20
3.769187931568899512e+04	-1.051699897599948059e+02
3.769226078541600145e+04	-1.051699897599999218e+02
3.769264225514300051e+04	-1.051699893930917824e+02
3.769302372486999957e+04	-1.051699897599986855e+02
3.769340519459699863e+04	-1.051699897599999787e+02
3.769378666432399768e+04	-1.051699897599986286e+02
3.769416813405099674e+04	1.048509875360427868e+20
3.769454960377799580e+04	-1.051699897599948059e+02
3.769493107350499486e+04	-1.051699897599999218e+02
3.769531254323200119e+04	-1.051699897373156176e+02
3.769569401295900025e+04	-1.051699897599986855e+02
3.769607548268599930e+04	-1.051699897599999787e+02
3.769645695241299836e+04	-1.051699897599945359e+02
