Frequency(Hz)	Amplitude(dBV)
3.204346e+02	-8.072000e+03
3.208160e+02	-1.627900e+04
3.211975e+02	-1.627000e+04
3.215790e+02	2.469400e+04
3.219604e+02	8.400000e+01
3.223419e+02	2.879200e+04
3.227234e+02	-3.265500e+04
3.231049e+02	2.058900e+04
3.234863e+02	-1.626400e+04
3.238678e+02	9.600000e+01
3.242493e+02	-3.979000e+03
3.246307e+02	-2.445900e+04
3.250122e+02	-2.038200e+04
3.253937e+02	8.313000e+03
3.257751e+02	4.205000e+03
3.261566e+02	-3.265400e+04
3.265381e+02	2.469600e+04
3.269196e+02	-4.041000e+03
3.273010e+02	-2.855100e+04
3.276825e+02	-1.217100e+04
3.280640e+02	-1.628000e+04
3.284454e+02	1.220000e+02
3.288269e+02	-2.856700e+04
3.292084e+02	-8.076000e+03
3.295898e+02	1.650400e+04
3.299713e+02	-1.220700e+04
3.303528e+02	1.210000e+02
3.307343e+02	2.059300e+04
3.311157e+02	2.468800e+04
3.314972e+02	2.060200e+04
3.318787e+02	-1.628700e+04
3.322601e+02	4.215000e+03
3.326416e+02	-2.855400e+04
3.330231e+02	-2.038100e+04
3.334045e+02	1.220000e+02
3.337860e+02	1.090000e+02
3.341675e+02	1.160000e+02
3.345490e+02	-2.035900e+04
3.349304e+02	-1.631600e+04
3.353119e+02	2.060100e+04
3.356934e+02	-1.626800e+04
3.360748e+02	-1.218000e+04
3.364563e+02	-8.070000e+03
3.368378e+02	-2.447300e+04
3.372192e+02	-8.074000e+03
3.376007e+02	-8.072000e+03
3.379822e+02	-1.219800e+04
3.383636e+02	-2.035800e+04
3.387451e+02	-1.627100e+04
3.391266e+02	8.306000e+03
3.395081e+02	8.315000e+03
3.398895e+02	-1.219600e+04
3.402710e+02	4.217000e+03
3.406525e+02	2.469500e+04
3.410339e+02	2.877600e+04
3.414154e+02	-2.035700e+04
3.417969e+02	-1.217900e+04
3.421783e+02	-8.075000e+03
3.425598e+02	-1.626200e+04
3.429413e+02	-4.040000e+03
3.433228e+02	-1.626200e+04
3.437042e+02	-3.980000e+03
3.440857e+02	-2.446500e+04
3.444672e+02	8.316000e+03
3.448486e+02	4.198000e+03
3.452301e+02	-3.976000e+03
3.456116e+02	-8.071000e+03
3.459930e+02	-2.447900e+04
3.463745e+02	2.879600e+04
3.467560e+02	-2.446200e+04
3.471375e+02	8.308000e+03
3.475189e+02	4.220000e+03
3.479004e+02	8.700000e+01
3.482819e+02	4.219000e+03
3.486633e+02	1.650400e+04
3.490448e+02	-1.218100e+04
3.494263e+02	8.317000e+03
3.498077e+02	-1.218000e+04
3.501892e+02	-3.264800e+04
3.505707e+02	1.650800e+04
3.509521e+02	4.173000e+03
3.513336e+02	-2.035600e+04
3.517151e+02	8.310000e+03
3.520966e+02	2.469000e+04
3.524780e+02	-2.445100e+04
3.528595e+02	2.877300e+04
3.532410e+02	-8.070000e+03
3.536224e+02	-1.626200e+04
3.540039e+02	-3.994000e+03
3.543854e+02	2.470200e+04
3.547668e+02	1.150000e+02
3.551483e+02	1.190000e+02
3.555298e+02	-3.971000e+03
3.559113e+02	-4.012000e+03
3.562927e+02	-8.068000e+03
3.566742e+02	1.240900e+04
3.570557e+02	-2.446500e+04
3.574371e+02	1.270000e+02
3.578186e+02	-2.446700e+04
3.582001e+02	-2.445400e+04
3.585815e+02	-2.854700e+04
3.589630e+02	-2.448900e+04
3.593445e+02	-2.035400e+04
3.597260e+02	1.240700e+04
3.601074e+02	-2.036400e+04
3.604889e+02	4.223000e+03
3.608704e+02	-8.094000e+03
3.612518e+02	8.317000e+03
3.616333e+02	4.220000e+03
3.620148e+02	4.204000e+03
3.623962e+02	-3.264000e+04
3.627777e+02	1.240400e+04
3.631592e+02	-2.855100e+04
3.635406e+02	-3.264100e+04
3.639221e+02	-8.122000e+03
3.643036e+02	2.470300e+04
3.646851e+02	-8.070000e+03
3.650665e+02	1.649800e+04
3.654480e+02	-1.625600e+04
3.658295e+02	1.649300e+04
3.662109e+02	1.241300e+04
3.665924e+02	1.651100e+04
3.669739e+02	2.467200e+04
3.673553e+02	1.290000e+02
3.677368e+02	2.879200e+04
3.681183e+02	-3.977000e+03
3.684998e+02	1.241700e+04
3.688812e+02	4.194000e+03
3.692627e+02	-1.216100e+04
3.696442e+02	1.241400e+04
3.700256e+02	-1.217900e+04
3.704071e+02	4.226000e+03
3.707886e+02	8.308000e+03
3.711700e+02	2.879600e+04
3.715515e+02	2.470500e+04
3.719330e+02	4.162000e+03
3.723145e+02	-1.215900e+04
3.726959e+02	1.650800e+04
3.730774e+02	2.469400e+04
3.734589e+02	1.241900e+04
3.738403e+02	8.302000e+03
3.742218e+02	-1.216100e+04
3.746033e+02	4.225000e+03
3.749847e+02	2.467900e+04
3.753662e+02	-3.263700e+04
3.757477e+02	-3.975000e+03
3.761292e+02	8.315000e+03
3.765106e+02	-3.263700e+04
3.768921e+02	8.288000e+03
3.772736e+02	1.651400e+04
3.776550e+02	-1.625700e+04
3.780365e+02	1.649900e+04
3.784180e+02	-1.215600e+04
3.787994e+02	-3.265100e+04
3.791809e+02	-2.444900e+04
3.795624e+02	-2.444500e+04
3.799438e+02	-4.010000e+03
3.803253e+02	-1.625200e+04
3.807068e+02	2.470200e+04
3.810883e+02	-2.445500e+04
3.814697e+02	-3.263500e+04
3.818512e+02	2.878100e+04
3.822327e+02	4.227000e+03
3.826141e+02	1.651500e+04
3.829956e+02	-8.083000e+03
3.833771e+02	2.880600e+04
3.837585e+02	2.469900e+04
3.841400e+02	2.879900e+04
3.845215e+02	2.880600e+04
3.849030e+02	-1.629200e+04
3.852844e+02	-2.034700e+04
3.856659e+02	2.061000e+04
3.860474e+02	-2.445700e+04
3.864288e+02	-8.057000e+03
3.868103e+02	8.311000e+03
3.871918e+02	8.323000e+03
3.875732e+02	1.651800e+04
3.879547e+02	-8.093000e+03
3.883362e+02	8.328000e+03
3.887177e+02	-3.264000e+04
3.890991e+02	-2.035400e+04
3.894806e+02	4.233000e+03
3.898621e+02	2.059000e+04
3.902435e+02	-3.962000e+03
3.906250e+02	2.061400e+04
3.910065e+02	-3.981000e+03
3.913879e+02	8.330000e+03
3.917694e+02	-3.971000e+03
3.921509e+02	-2.854100e+04
3.925323e+02	-2.034300e+04
3.929138e+02	-1.631000e+04
3.932953e+02	-3.959000e+03
3.936768e+02	-2.444300e+04
3.940582e+02	4.221000e+03
3.944397e+02	-1.624500e+04
3.948212e+02	-3.976000e+03
3.952026e+02	4.232000e+03
3.955841e+02	2.061800e+04
3.959656e+02	-1.627700e+04
3.963470e+02	2.881200e+04
3.967285e+02	-3.965000e+03
3.971100e+02	-8.061000e+03
3.974915e+02	2.062100e+04
3.978729e+02	2.468700e+04
3.982544e+02	-1.214900e+04
3.986359e+02	-2.853400e+04
3.990173e+02	8.314000e+03
3.993988e+02	-1.624200e+04
3.997803e+02	-2.444700e+04
4.001617e+02	-8.056000e+03
4.005432e+02	1.652600e+04
4.009247e+02	-1.631300e+04
4.013062e+02	8.335000e+03
4.016876e+02	1.380000e+02
4.020691e+02	2.470700e+04
4.024506e+02	-8.048000e+03
4.028320e+02	2.060400e+04
4.032135e+02	-8.051000e+03
4.035950e+02	2.471900e+04
4.039764e+02	1.650100e+04
4.043579e+02	1.243400e+04
4.047394e+02	-2.034400e+04
4.051209e+02	-1.624600e+04
4.055023e+02	1.243500e+04
4.058838e+02	4.210000e+03
4.062653e+02	1.243400e+04
4.066467e+02	8.336000e+03
4.070282e+02	4.227000e+03
4.074097e+02	-3.261900e+04
4.077911e+02	-1.215400e+04
4.081726e+02	-2.443200e+04
4.085541e+02	1.243700e+04
4.089355e+02	2.058000e+04
4.093170e+02	-2.442600e+04
4.096985e+02	-1.624000e+04
4.100800e+02	-2.853200e+04
4.104614e+02	-8.040000e+03
4.108429e+02	-2.854200e+04
4.112244e+02	-2.852200e+04
4.116058e+02	-3.261700e+04
4.119873e+02	2.880100e+04
4.123688e+02	2.882700e+04
4.127502e+02	1.243300e+04
4.131317e+02	-3.948000e+03
4.135132e+02	-1.622800e+04
4.138947e+02	-8.076000e+03
4.142761e+02	4.253000e+03
4.146576e+02	-3.261400e+04
4.150391e+02	-3.953000e+03
4.154205e+02	8.353000e+03
4.158020e+02	2.472100e+04
4.161835e+02	-8.035000e+03
4.165649e+02	1.620000e+02
4.169464e+02	-2.445200e+04
4.173279e+02	1.654900e+04
4.177094e+02	4.255000e+03
4.180908e+02	2.063700e+04
4.184723e+02	2.474500e+04
4.188538e+02	-3.952000e+03
4.192352e+02	-1.211900e+04
4.196167e+02	8.363000e+03
4.199982e+02	-2.851900e+04
4.203796e+02	-2.439800e+04
4.207611e+02	1.655300e+04
4.211426e+02	2.475300e+04
4.215240e+02	-2.438900e+04
4.219055e+02	2.062200e+04
4.222870e+02	2.000000e+02
4.226685e+02	-7.982000e+03
4.230499e+02	8.404000e+03
4.234314e+02	-1.208400e+04
4.238129e+02	2.475300e+04
4.241943e+02	2.885700e+04
4.245758e+02	-3.258500e+04
4.249573e+02	-1.214100e+04
4.253387e+02	-1.211000e+04
4.257202e+02	4.264000e+03
4.261017e+02	1.650000e+02
4.264832e+02	-2.030800e+04
4.268646e+02	-8.051000e+03
4.272461e+02	2.474300e+04
4.276276e+02	-2.441200e+04
4.280090e+02	-2.443000e+04
4.283905e+02	1.660000e+02
4.287720e+02	-2.852100e+04
4.291534e+02	2.473300e+04
4.295349e+02	-2.031900e+04
4.299164e+02	-1.631100e+04
4.302979e+02	-8.033000e+03
4.306793e+02	-3.943000e+03
4.310608e+02	-1.623900e+04
4.314423e+02	-2.441800e+04
4.318237e+02	-2.853500e+04
4.322052e+02	2.472900e+04
4.325867e+02	1.244200e+04
4.329681e+02	1.260000e+02
4.333496e+02	-3.942000e+03
4.337311e+02	1.450000e+02
4.341125e+02	1.243300e+04
4.344940e+02	4.249000e+03
4.348755e+02	2.469500e+04
4.352570e+02	2.882200e+04
4.356384e+02	-2.033300e+04
4.360199e+02	-3.964000e+03
4.364014e+02	4.247000e+03
4.367828e+02	1.360000e+02
4.371643e+02	2.062400e+04
4.375458e+02	1.653200e+04
4.379272e+02	-1.628800e+04
4.383087e+02	1.480000e+02
4.386902e+02	-2.853100e+04
4.390717e+02	-2.853700e+04
4.394531e+02	2.881900e+04
4.398346e+02	2.470000e+04
4.402161e+02	-2.852900e+04
4.405975e+02	-2.033700e+04
4.409790e+02	-3.977000e+03
4.413605e+02	-2.033500e+04
4.417419e+02	1.350000e+02
4.421234e+02	-1.624800e+04
4.425049e+02	1.440000e+02
4.428864e+02	8.296000e+03
4.432678e+02	2.471800e+04
4.436493e+02	-3.958000e+03
4.440308e+02	-8.066000e+03
4.444122e+02	2.062300e+04
4.447937e+02	-1.216200e+04
4.451752e+02	-2.853500e+04
4.455566e+02	-2.034000e+04
4.459381e+02	-2.857200e+04
4.463196e+02	1.242900e+04
4.467011e+02	-8.059000e+03
4.470825e+02	4.226000e+03
4.474640e+02	-1.214800e+04
4.478455e+02	-2.855700e+04
4.482269e+02	-2.853500e+04
4.486084e+02	1.242500e+04
4.489899e+02	1.160000e+02
4.493713e+02	-2.853300e+04
4.497528e+02	-1.625700e+04
4.501343e+02	-8.061000e+03
4.505157e+02	8.330000e+03
4.508972e+02	-2.448600e+04
4.512787e+02	8.329000e+03
4.516602e+02	-3.964000e+03
4.520416e+02	-2.855000e+04
4.524231e+02	-8.055000e+03
4.528046e+02	-8.073000e+03
4.531860e+02	-1.215600e+04
4.535675e+02	2.061500e+04
4.539490e+02	-2.038100e+04
4.543304e+02	4.232000e+03
4.547119e+02	-3.969000e+03
4.550934e+02	1.260000e+02
4.554749e+02	-2.444100e+04
4.558563e+02	1.239400e+04
4.562378e+02	2.880500e+04
4.566193e+02	1.320000e+02
4.570007e+02	4.210000e+03
4.573822e+02	8.327000e+03
4.577637e+02	8.314000e+03
4.581451e+02	4.224000e+03
4.585266e+02	2.880500e+04
4.589081e+02	-8.119000e+03
4.592896e+02	1.330000e+02
4.596710e+02	-3.969000e+03
4.600525e+02	-3.977000e+03
4.604340e+02	2.880500e+04
4.608154e+02	-2.036800e+04
4.611969e+02	-1.215900e+04
4.615784e+02	4.227000e+03
4.619598e+02	8.294000e+03
4.623413e+02	-2.854000e+04
4.627228e+02	2.060300e+04
4.631042e+02	2.060300e+04
4.634857e+02	-8.061000e+03
4.638672e+02	-3.998000e+03
4.642487e+02	1.300000e+02
4.646301e+02	-8.065000e+03
4.650116e+02	2.059200e+04
4.653931e+02	2.470700e+04
4.657745e+02	2.059600e+04
4.661560e+02	-3.971000e+03
4.665375e+02	8.322000e+03
4.669189e+02	-4.029000e+03
4.673004e+02	-1.215900e+04
4.676819e+02	-1.216500e+04
4.680634e+02	8.310000e+03
4.684448e+02	-2.854200e+04
4.688263e+02	2.878100e+04
4.692078e+02	1.241400e+04
4.695892e+02	8.319000e+03
4.699707e+02	4.198000e+03
4.703522e+02	4.225000e+03
4.707336e+02	2.059800e+04
4.711151e+02	-2.445500e+04
4.714966e+02	-1.625600e+04
4.718781e+02	-2.858100e+04
4.722595e+02	1.270000e+02
4.726410e+02	-1.626100e+04
4.730225e+02	4.208000e+03
4.734039e+02	-2.035200e+04
4.737854e+02	2.059200e+04
4.741669e+02	1.650700e+04
4.745483e+02	-2.854600e+04
4.749298e+02	1.237400e+04
4.753113e+02	2.470300e+04
4.756927e+02	2.060000e+04
4.760742e+02	-3.265200e+04
4.764557e+02	-2.854500e+04
4.768372e+02	-3.266500e+04
4.772186e+02	8.316000e+03
4.776001e+02	-1.216500e+04
4.779816e+02	1.239200e+04
4.783630e+02	4.223000e+03
4.787445e+02	2.878700e+04
4.791260e+02	2.469500e+04
4.795074e+02	4.222000e+03
4.798889e+02	-3.268500e+04
4.802704e+02	-2.445200e+04
4.806519e+02	-1.626400e+04
4.810333e+02	-8.082000e+03
4.814148e+02	1.241400e+04
4.817963e+02	2.468500e+04
4.821777e+02	-2.855200e+04
4.825592e+02	4.219000e+03
4.829407e+02	-2.038700e+04
4.833221e+02	2.060500e+04
4.837036e+02	-8.076000e+03
4.840851e+02	-8.077000e+03
4.844666e+02	-2.035500e+04
4.848480e+02	2.058100e+04
4.852295e+02	-1.626300e+04
4.856110e+02	1.240900e+04
4.859924e+02	2.877400e+04
4.863739e+02	2.470000e+04
4.867554e+02	-2.036900e+04
4.871368e+02	-2.036300e+04
4.875183e+02	2.469900e+04
4.878998e+02	-4.025000e+03
4.882813e+02	2.879400e+04
4.886627e+02	-1.217100e+04
4.890442e+02	2.058900e+04
4.894257e+02	-3.264500e+04
4.898071e+02	-1.218500e+04
4.901886e+02	1.650300e+04
4.905701e+02	-1.216800e+04
4.909515e+02	8.286000e+03
4.913330e+02	8.315000e+03
4.917145e+02	1.240200e+04
4.920959e+02	-2.446300e+04
4.924774e+02	-2.445400e+04
4.928589e+02	4.189000e+03
4.932404e+02	2.469600e+04
4.936218e+02	-2.855400e+04
4.940033e+02	-2.037800e+04
4.943848e+02	2.469800e+04
4.947662e+02	2.058800e+04
4.951477e+02	4.212000e+03
4.955292e+02	-1.216800e+04
4.959106e+02	-4.038000e+03
4.962921e+02	-2.036000e+04
4.966736e+02	-1.627000e+04
4.970551e+02	2.878100e+04
4.974365e+02	-2.445500e+04
4.978180e+02	-2.857300e+04
4.981995e+02	4.214000e+03
4.985809e+02	-1.626600e+04
4.989624e+02	2.876600e+04
4.993439e+02	1.650500e+04
4.997253e+02	2.059100e+04
5.001068e+02	1.649600e+04
5.004883e+02	1.240800e+04
5.008698e+02	-1.630400e+04
5.012512e+02	2.469500e+04
5.016327e+02	-2.446000e+04
5.020142e+02	8.294000e+03
5.023956e+02	2.879200e+04
5.027771e+02	-1.628000e+04
5.031586e+02	2.059500e+04
5.035400e+02	1.240700e+04
5.039215e+02	-2.041700e+04
5.043030e+02	1.190000e+02
5.046844e+02	-8.080000e+03
5.050659e+02	-8.086000e+03
5.054474e+02	4.215000e+03
5.058289e+02	8.287000e+03
5.062103e+02	-8.077000e+03
5.065918e+02	-1.626900e+04
5.069733e+02	9.600000e+01
5.073547e+02	-1.217000e+04
5.077362e+02	2.058600e+04
5.081177e+02	2.878400e+04
5.084991e+02	1.650200e+04
5.088806e+02	-2.860900e+04
5.092621e+02	-3.979000e+03
5.096436e+02	-2.855900e+04
5.100250e+02	-1.218500e+04
5.104065e+02	-1.626600e+04
5.107880e+02	-2.038200e+04
5.111694e+02	-2.036500e+04
5.115509e+02	1.180000e+02
5.119324e+02	7.700000e+01
5.123138e+02	1.240600e+04
5.126953e+02	-8.082000e+03
5.130768e+02	-3.989000e+03
5.134583e+02	-2.445800e+04
5.138397e+02	-2.448200e+04
5.142212e+02	4.211000e+03
5.146027e+02	-1.217400e+04
5.149841e+02	-1.219500e+04
5.153656e+02	-2.445900e+04
5.157471e+02	8.298000e+03
5.161285e+02	-3.265900e+04
5.165100e+02	-2.446100e+04
5.168915e+02	-8.119000e+03
5.172729e+02	-8.076000e+03
5.176544e+02	-1.217700e+04
5.180359e+02	1.648800e+04
5.184174e+02	-2.445800e+04
5.187988e+02	4.199000e+03
5.191803e+02	1.239900e+04
5.195618e+02	-2.446200e+04
5.199432e+02	1.236500e+04
5.203247e+02	-3.265300e+04
5.207062e+02	1.649100e+04
5.210876e+02	8.298000e+03
5.214691e+02	-2.855700e+04
5.218506e+02	-1.220500e+04
5.222321e+02	-8.079000e+03
5.226135e+02	4.208000e+03
5.229950e+02	-2.448000e+04
5.233765e+02	-3.981000e+03
5.237579e+02	1.648500e+04
5.241394e+02	-2.446600e+04
5.245209e+02	1.240300e+04
5.249023e+02	-1.632700e+04
5.252838e+02	-8.078000e+03
5.256653e+02	-3.265900e+04
5.260468e+02	2.467800e+04
5.264282e+02	-1.217300e+04
5.268097e+02	8.288000e+03
5.271912e+02	8.303000e+03
5.275726e+02	-3.265600e+04
5.279541e+02	-1.220100e+04
5.283356e+02	8.307000e+03
5.287170e+02	2.877700e+04
5.290985e+02	-1.627800e+04
5.294800e+02	-3.982000e+03
5.298615e+02	-1.220400e+04
5.302429e+02	-3.265600e+04
5.306244e+02	-2.446600e+04
5.310059e+02	4.190000e+03
5.313873e+02	-2.036700e+04
5.317688e+02	9.700000e+01
5.321503e+02	-1.217900e+04
5.325317e+02	2.468900e+04
5.329132e+02	-2.041300e+04
5.332947e+02	-1.627100e+04
5.336761e+02	-1.218100e+04
5.340576e+02	2.877300e+04
5.344391e+02	-1.217500e+04
5.348206e+02	2.466700e+04
5.352020e+02	-3.986000e+03
5.355835e+02	-3.265700e+04
5.359650e+02	1.237200e+04
5.363464e+02	-8.080000e+03
5.367279e+02	-1.628300e+04
5.371094e+02	-3.991000e+03
5.374908e+02	-3.984000e+03
5.378723e+02	-1.631200e+04
5.382538e+02	-2.446500e+04
5.386353e+02	2.058800e+04
5.390167e+02	-2.038400e+04
5.393982e+02	1.240100e+04
5.397797e+02	-1.219200e+04
5.401611e+02	-1.627700e+04
5.405426e+02	-8.082000e+03
5.409241e+02	4.170000e+03
5.413055e+02	4.208000e+03
5.416870e+02	-1.218500e+04
5.420685e+02	2.877500e+04
5.424500e+02	2.468900e+04
5.428314e+02	-2.858300e+04
5.432129e+02	-3.265900e+04
5.435944e+02	-1.217900e+04
5.439758e+02	-2.449200e+04
5.443573e+02	1.110000e+02
5.447388e+02	-3.267000e+04
5.451202e+02	1.239300e+04
5.455017e+02	2.878200e+04
5.458832e+02	2.873400e+04
5.462646e+02	2.059100e+04
5.466461e+02	8.298000e+03
5.470276e+02	2.057800e+04
5.474091e+02	2.059200e+04
5.477905e+02	-4.004000e+03
5.481720e+02	1.080000e+02
5.485535e+02	1.239800e+04
5.489349e+02	2.055900e+04
5.493164e+02	2.878300e+04
5.496979e+02	2.467900e+04
5.500793e+02	2.058100e+04
5.504608e+02	-1.217800e+04
5.508423e+02	1.646400e+04
5.512238e+02	2.878100e+04
5.516052e+02	-3.989000e+03
5.519867e+02	1.237700e+04
5.523682e+02	-3.986000e+03
5.527496e+02	-3.267100e+04
5.531311e+02	1.648800e+04
5.535126e+02	1.649300e+04
5.538940e+02	1.645000e+04
5.542755e+02	-2.856200e+04
5.546570e+02	4.201000e+03
5.550385e+02	-2.447900e+04
5.554199e+02	-3.986000e+03
5.558014e+02	-3.267800e+04
5.561829e+02	1.070000e+02
5.565643e+02	-2.446800e+04
5.569458e+02	-1.630700e+04
5.573273e+02	-3.265900e+04
5.577087e+02	4.195000e+03
5.580902e+02	4.199000e+03
5.584717e+02	-8.082000e+03
5.588532e+02	-1.220600e+04
5.592346e+02	-2.037300e+04
5.596161e+02	8.298000e+03
5.599976e+02	-3.267900e+04
5.603790e+02	1.090000e+02
5.607605e+02	-2.038800e+04
5.611420e+02	4.201000e+03
5.615234e+02	2.878000e+04
5.619049e+02	-4.028000e+03
5.622864e+02	8.301000e+03
5.626678e+02	-3.266600e+04
5.630493e+02	2.877000e+04
5.634308e+02	-3.987000e+03
5.638123e+02	-4.009000e+03
5.641937e+02	-3.991000e+03
5.645752e+02	1.649000e+04
5.649567e+02	2.056500e+04
5.653381e+02	-8.084000e+03
5.657196e+02	2.057600e+04
5.661011e+02	2.058400e+04
5.664825e+02	2.059000e+04
5.668640e+02	4.176000e+03
5.672455e+02	1.080000e+02
5.676270e+02	8.297000e+03
5.680084e+02	8.284000e+03
5.683899e+02	-8.083000e+03
5.687714e+02	-8.097000e+03
5.691528e+02	-2.037800e+04
5.695343e+02	8.299000e+03
5.699158e+02	-8.125000e+03
5.702972e+02	1.239600e+04
5.706787e+02	-1.628300e+04
5.710602e+02	8.289000e+03
5.714417e+02	-8.084000e+03
5.718231e+02	2.056700e+04
5.722046e+02	1.050000e+02
5.725861e+02	-8.087000e+03
5.729675e+02	-3.268900e+04
5.733490e+02	2.468300e+04
5.737305e+02	1.238400e+04
5.741119e+02	2.058000e+04
5.744934e+02	-3.266100e+04
5.748749e+02	4.169000e+03
5.752563e+02	2.877700e+04
5.756378e+02	8.294000e+03
5.760193e+02	8.283000e+03
5.764008e+02	-2.037400e+04
5.767822e+02	4.183000e+03
5.771637e+02	8.296000e+03
5.775452e+02	2.877800e+04
5.779266e+02	1.235400e+04
5.783081e+02	-8.087000e+03
5.786896e+02	-4.000000e+03
5.790710e+02	-1.219000e+04
5.794525e+02	-8.085000e+03
5.798340e+02	4.178000e+03
5.802155e+02	-3.266400e+04
5.805969e+02	4.200000e+03
5.809784e+02	2.465900e+04
5.813599e+02	-2.856600e+04
5.817413e+02	-2.857800e+04
5.821228e+02	2.877100e+04
5.825043e+02	8.297000e+03
5.828857e+02	-2.044900e+04
5.832672e+02	8.297000e+03
5.836487e+02	-2.447700e+04
5.840302e+02	-2.038700e+04
5.844116e+02	-2.037400e+04
5.847931e+02	2.056500e+04
5.851746e+02	1.648700e+04
5.855560e+02	-1.218400e+04
5.859375e+02	-1.631200e+04
5.863190e+02	-2.447100e+04
5.867004e+02	1.648000e+04
5.870819e+02	2.467400e+04
5.874634e+02	-2.037400e+04
5.878448e+02	-1.221000e+04
5.882263e+02	-2.856900e+04
5.886078e+02	-3.995000e+03
5.889893e+02	-3.268200e+04
5.893707e+02	1.060000e+02
5.897522e+02	8.284000e+03
5.901337e+02	-3.266900e+04
5.905151e+02	-3.266400e+04
5.908966e+02	-1.221800e+04
5.912781e+02	-2.037600e+04
5.916595e+02	-3.998000e+03
5.920410e+02	-3.267600e+04
5.924225e+02	-1.628000e+04
5.928040e+02	-1.221100e+04
5.931854e+02	1.239200e+04
5.935669e+02	-1.628000e+04
5.939484e+02	4.169000e+03
5.943298e+02	-2.856700e+04
5.947113e+02	9.700000e+01
5.950928e+02	1.647900e+04
5.954742e+02	-1.218400e+04
5.958557e+02	2.874800e+04
5.962372e+02	-3.266700e+04
5.966187e+02	8.291000e+03
5.970001e+02	1.647200e+04
5.973816e+02	-1.628000e+04
5.977631e+02	-3.268000e+04
5.981445e+02	2.058000e+04
5.985260e+02	4.200000e+03
5.989075e+02	2.464000e+04
5.992889e+02	8.295000e+03
5.996704e+02	2.467200e+04
6.000519e+02	-8.099000e+03
6.004334e+02	4.201000e+03
6.008148e+02	1.646700e+04
6.011963e+02	-2.447600e+04
6.015778e+02	1.648500e+04
6.019592e+02	-8.113000e+03
6.023407e+02	-8.089000e+03
6.027222e+02	-2.038800e+04
6.031036e+02	1.238500e+04
6.034851e+02	-8.089000e+03
6.038666e+02	-2.860900e+04
6.042480e+02	-2.037800e+04
6.046295e+02	-3.266900e+04
6.050110e+02	-2.039300e+04
6.053925e+02	-3.266400e+04
6.057739e+02	-2.448800e+04
6.061554e+02	-1.628500e+04
6.065369e+02	-2.447200e+04
6.069183e+02	-2.040700e+04
6.072998e+02	4.194000e+03
6.076813e+02	1.237900e+04
6.080627e+02	1.647700e+04
6.084442e+02	4.198000e+03
6.088257e+02	1.235800e+04
6.092072e+02	1.648500e+04
6.095886e+02	-3.997000e+03
6.099701e+02	4.177000e+03
6.103516e+02	2.877500e+04
6.107330e+02	-4.005000e+03
6.111145e+02	2.467100e+04
6.114960e+02	2.058200e+04
6.118774e+02	-2.451300e+04
6.122589e+02	-3.997000e+03
6.126404e+02	9.500000e+01
6.130219e+02	1.237900e+04
6.134033e+02	1.648800e+04
6.137848e+02	2.876200e+04
6.141663e+02	1.238200e+04
6.145477e+02	-2.038300e+04
6.149292e+02	-8.114000e+03
6.153107e+02	-1.628200e+04
6.156921e+02	1.238300e+04
6.160736e+02	-4.008000e+03
6.164551e+02	-8.093000e+03
6.168365e+02	8.262000e+03
6.172180e+02	8.291000e+03
6.175995e+02	1.238400e+04
6.179810e+02	2.875800e+04
6.183624e+02	2.058200e+04
6.187439e+02	-2.448900e+04
6.191254e+02	2.467200e+04
6.195068e+02	2.467600e+04
6.198883e+02	-4.037000e+03
6.202698e+02	1.648500e+04
6.206512e+02	-2.857700e+04
6.210327e+02	-4.008000e+03
6.214142e+02	2.058100e+04
6.217957e+02	7.800000e+01
6.221771e+02	-2.447800e+04
6.225586e+02	-2.038100e+04
6.229401e+02	-3.269600e+04
6.233215e+02	-2.857200e+04
